sex,two_year_recid,age_cat,race_cat,juv_misd_count_cat,c_charge_degree,c_days_from_compas_cat,juv_other_count_cat,juv_fel_count_cat,priors_count_cat,days_b_screening_arrest_cat
Female,1,Greater than 45,white,juv_misd_count_0,F,c_days_from_compas_1,juv_other_count_0,juv_fel_count_0,priors_count_2-3,days_b_screening_arrest_-1
Male,1,25 - 45,non_white,juv_misd_count_1,F,c_days_from_compas_0,juv_other_count_0,juv_fel_count_0,priors_count_2-3,days_b_screening_arrest_0
Male,1,25 - 45,white,juv_misd_count_0,M,c_days_from_compas_2-7,juv_other_count_2+,juv_fel_count_0,priors_count_7-9,days_b_screening_arrest_0
Male,1,Less than 25,non_white,juv_misd_count_0,F,c_days_from_compas_1,juv_other_count_0,juv_fel_count_0,priors_count_1,days_b_screening_arrest_1+
Male,1,25 - 45,non_white,juv_misd_count_0,F,c_days_from_compas_1,juv_other_count_0,juv_fel_count_0,priors_count_7-9,days_b_screening_arrest_-1
Male,1,Less than 25,non_white,cjuv_misd_count_2+,M,c_days_from_compas_29+,juv_other_count_0,juv_fel_count_1+,priors_count_15+,days_b_screening_arrest_-1
Male,1,Less than 25,white,juv_misd_count_0,M,c_days_from_compas_8-14,juv_other_count_0,juv_fel_count_1+,priors_count_7-9,days_b_screening_arrest_-1
Male,1,25 - 45,white,juv_misd_count_0,F,c_days_from_compas_1,juv_other_count_0,juv_fel_count_0,priors_count_4-6,days_b_screening_arrest_-1
Male,1,Less than 25,white,juv_misd_count_0,F,c_days_from_compas_1,juv_other_count_0,juv_fel_count_0,priors_count_15+,days_b_screening_arrest_lt_-3
Male,1,25 - 45,non_white,juv_misd_count_0,F,c_days_from_compas_1,juv_other_count_0,juv_fel_count_0,priors_count_7-9,days_b_screening_arrest_-1
Male,1,25 - 45,white,juv_misd_count_0,F,c_days_from_compas_0,juv_other_count_0,juv_fel_count_0,priors_count_0,days_b_screening_arrest_-1
Female,1,Greater than 45,white,juv_misd_count_0,F,missing,juv_other_count_0,juv_fel_count_0,priors_count_2-3,days_b_screening_arrest_lt_-3
Male,1,Greater than 45,non_white,juv_misd_count_0,M,c_days_from_compas_8-14,juv_other_count_0,juv_fel_count_0,priors_count_1,days_b_screening_arrest_-1
Female,1,25 - 45,non_white,juv_misd_count_0,F,c_days_from_compas_1,juv_other_count_0,juv_fel_count_0,priors_count_1,days_b_screening_arrest_0
Female,1,25 - 45,non_white,juv_misd_count_0,F,c_days_from_compas_8-14,juv_other_count_0,juv_fel_count_1+,priors_count_2-3,days_b_screening_arrest_-1
Female,1,25 - 45,white,juv_misd_count_0,F,c_days_from_compas_1,juv_other_count_0,juv_fel_count_0,priors_count_1,days_b_screening_arrest_1+
Male,1,Greater than 45,non_white,juv_misd_count_0,F,c_days_from_compas_2-7,juv_other_count_0,juv_fel_count_0,priors_count_10-15,days_b_screening_arrest_-1
Male,1,Less than 25,non_white,juv_misd_count_0,F,c_days_from_compas_1,juv_other_count_0,juv_fel_count_0,priors_count_1,days_b_screening_arrest_-1
Male,1,Greater than 45,white,juv_misd_count_0,F,c_days_from_compas_1,juv_other_count_0,juv_fel_count_0,priors_count_2-3,days_b_screening_arrest_-1
Male,1,25 - 45,non_white,juv_misd_count_0,F,c_days_from_compas_1,juv_other_count_0,juv_fel_count_0,priors_count_2-3,days_b_screening_arrest_-1
Female,1,25 - 45,non_white,juv_misd_count_0,F,c_days_from_compas_1,juv_other_count_0,juv_fel_count_0,priors_count_2-3,days_b_screening_arrest_0
Male,1,Less than 25,non_white,juv_misd_count_0,F,c_days_from_compas_1,juv_other_count_0,juv_fel_count_0,priors_count_15+,days_b_screening_arrest_0
Male,1,25 - 45,non_white,juv_misd_count_0,F,c_days_from_compas_1,juv_other_count_0,juv_fel_count_0,priors_count_1,days_b_screening_arrest_0
Male,1,25 - 45,non_white,juv_misd_count_0,M,c_days_from_compas_2-7,juv_other_count_0,juv_fel_count_0,priors_count_7-9,days_b_screening_arrest_-1
Male,1,Less than 25,non_white,juv_misd_count_0,F,c_days_from_compas_1,juv_other_count_0,juv_fel_count_0,priors_count_7-9,days_b_screening_arrest_0
Male,1,25 - 45,white,juv_misd_count_0,M,c_days_from_compas_2-7,juv_other_count_0,juv_fel_count_0,priors_count_1,days_b_screening_arrest_1+
Male,1,Less than 25,non_white,juv_misd_count_0,F,c_days_from_compas_1,juv_other_count_1,juv_fel_count_0,priors_count_10-15,days_b_screening_arrest_0
Male,1,25 - 45,white,juv_misd_count_0,F,c_days_from_compas_1,juv_other_count_1,juv_fel_count_0,priors_count_4-6,days_b_screening_arrest_-1
Male,1,Greater than 45,non_white,juv_misd_count_0,F,c_days_from_compas_1,juv_other_count_0,juv_fel_count_0,priors_count_0,days_b_screening_arrest_0
Male,1,Greater than 45,non_white,juv_misd_count_0,F,c_days_from_compas_1,juv_other_count_0,juv_fel_count_0,priors_count_0,days_b_screening_arrest_-1
Male,1,25 - 45,white,juv_misd_count_0,M,c_days_from_compas_1,juv_other_count_0,juv_fel_count_0,priors_count_15+,days_b_screening_arrest_-1
Male,1,Less than 25,non_white,juv_misd_count_0,M,c_days_from_compas_1,juv_other_count_1,juv_fel_count_0,priors_count_4-6,days_b_screening_arrest_-1
Male,1,25 - 45,non_white,juv_misd_count_1,F,missing,juv_other_count_0,juv_fel_count_1+,priors_count_15+,days_b_screening_arrest_0
Male,1,Less than 25,white,juv_misd_count_0,F,c_days_from_compas_1,juv_other_count_0,juv_fel_count_0,priors_count_4-6,days_b_screening_arrest_-1
Male,1,25 - 45,white,juv_misd_count_0,F,c_days_from_compas_1,juv_other_count_0,juv_fel_count_0,priors_count_4-6,days_b_screening_arrest_-1
Male,1,25 - 45,non_white,juv_misd_count_0,F,c_days_from_compas_1,juv_other_count_0,juv_fel_count_0,priors_count_15+,days_b_screening_arrest_-1
Male,1,Less than 25,white,juv_misd_count_0,M,c_days_from_compas_0,juv_other_count_0,juv_fel_count_0,priors_count_2-3,days_b_screening_arrest_-1
Male,1,25 - 45,non_white,juv_misd_count_0,F,c_days_from_compas_1,juv_other_count_0,juv_fel_count_0,priors_count_0,days_b_screening_arrest_-1
Male,1,Less than 25,non_white,juv_misd_count_0,F,c_days_from_compas_1,juv_other_count_0,juv_fel_count_0,priors_count_1,days_b_screening_arrest_-1
Male,1,25 - 45,non_white,juv_misd_count_0,F,c_days_from_compas_1,juv_other_count_0,juv_fel_count_0,priors_count_1,days_b_screening_arrest_0
Male,1,Less than 25,non_white,juv_misd_count_0,M,c_days_from_compas_1,juv_other_count_0,juv_fel_count_0,priors_count_2-3,days_b_screening_arrest_-1
Male,1,Less than 25,white,juv_misd_count_0,F,c_days_from_compas_1,juv_other_count_0,juv_fel_count_0,priors_count_4-6,days_b_screening_arrest_-1
Male,1,Greater than 45,white,juv_misd_count_0,F,c_days_from_compas_1,juv_other_count_0,juv_fel_count_0,priors_count_4-6,days_b_screening_arrest_-1
Male,1,25 - 45,non_white,juv_misd_count_0,M,c_days_from_compas_1,juv_other_count_0,juv_fel_count_0,priors_count_7-9,days_b_screening_arrest_0
Female,1,25 - 45,white,juv_misd_count_0,M,c_days_from_compas_1,juv_other_count_0,juv_fel_count_0,priors_count_2-3,days_b_screening_arrest_0
Male,1,25 - 45,white,juv_misd_count_0,F,c_days_from_compas_2-7,juv_other_count_0,juv_fel_count_0,priors_count_0,days_b_screening_arrest_lt_-3
Female,1,25 - 45,non_white,juv_misd_count_0,F,c_days_from_compas_1,juv_other_count_1,juv_fel_count_0,priors_count_15+,days_b_screening_arrest_-1
Male,1,25 - 45,non_white,juv_misd_count_0,F,c_days_from_compas_0,juv_other_count_0,juv_fel_count_1+,priors_count_7-9,days_b_screening_arrest_0
Male,1,25 - 45,non_white,juv_misd_count_0,M,c_days_from_compas_1,juv_other_count_0,juv_fel_count_0,priors_count_0,days_b_screening_arrest_0
Male,1,25 - 45,non_white,juv_misd_count_0,F,c_days_from_compas_1,juv_other_count_0,juv_fel_count_0,priors_count_15+,days_b_screening_arrest_0
Male,1,25 - 45,white,juv_misd_count_0,F,c_days_from_compas_1,juv_other_count_0,juv_fel_count_0,priors_count_10-15,days_b_screening_arrest_-1
Male,1,25 - 45,non_white,juv_misd_count_0,M,c_days_from_compas_0,juv_other_count_0,juv_fel_count_0,priors_count_4-6,days_b_screening_arrest_0
Male,1,Greater than 45,non_white,juv_misd_count_0,F,c_days_from_compas_1,juv_other_count_0,juv_fel_count_0,priors_count_15+,days_b_screening_arrest_-1
Male,1,Greater than 45,non_white,juv_misd_count_0,M,c_days_from_compas_0,juv_other_count_2+,juv_fel_count_0,priors_count_10-15,days_b_screening_arrest_-1
Male,1,Greater than 45,white,juv_misd_count_0,F,c_days_from_compas_2-7,juv_other_count_0,juv_fel_count_0,priors_count_0,days_b_screening_arrest_-1
Male,1,25 - 45,non_white,juv_misd_count_0,F,c_days_from_compas_0,juv_other_count_0,juv_fel_count_0,priors_count_2-3,days_b_screening_arrest_-1
Female,1,Less than 25,white,juv_misd_count_0,F,c_days_from_compas_1,juv_other_count_0,juv_fel_count_0,priors_count_4-6,days_b_screening_arrest_-1
Female,1,Greater than 45,white,juv_misd_count_0,F,c_days_from_compas_2-7,juv_other_count_0,juv_fel_count_0,priors_count_4-6,days_b_screening_arrest_lt_-3
Male,1,Less than 25,non_white,juv_misd_count_0,F,c_days_from_compas_1,juv_other_count_2+,juv_fel_count_0,priors_count_7-9,days_b_screening_arrest_-1
Male,1,Greater than 45,non_white,juv_misd_count_0,F,c_days_from_compas_22-28,juv_other_count_0,juv_fel_count_0,priors_count_7-9,days_b_screening_arrest_-1
Male,1,Greater than 45,non_white,juv_misd_count_0,F,c_days_from_compas_1,juv_other_count_0,juv_fel_count_0,priors_count_0,days_b_screening_arrest_-1
Male,1,Greater than 45,non_white,juv_misd_count_0,M,c_days_from_compas_0,juv_other_count_0,juv_fel_count_0,priors_count_0,days_b_screening_arrest_lt_-3
Male,1,Greater than 45,white,juv_misd_count_1,M,c_days_from_compas_8-14,juv_other_count_0,juv_fel_count_1+,priors_count_15+,days_b_screening_arrest_-1
Male,1,Less than 25,white,juv_misd_count_0,M,c_days_from_compas_2-7,juv_other_count_0,juv_fel_count_0,priors_count_15+,days_b_screening_arrest_-1
Female,1,25 - 45,white,cjuv_misd_count_2+,M,c_days_from_compas_1,juv_other_count_0,juv_fel_count_1+,priors_count_2-3,days_b_screening_arrest_-2
Female,1,25 - 45,non_white,juv_misd_count_0,F,c_days_from_compas_1,juv_other_count_0,juv_fel_count_0,priors_count_0,days_b_screening_arrest_-1
Female,1,Less than 25,white,juv_misd_count_0,F,c_days_from_compas_0,juv_other_count_0,juv_fel_count_0,priors_count_10-15,days_b_screening_arrest_-1
Male,1,25 - 45,non_white,juv_misd_count_0,M,c_days_from_compas_8-14,juv_other_count_0,juv_fel_count_0,priors_count_1,days_b_screening_arrest_0
Female,1,Less than 25,non_white,juv_misd_count_0,F,c_days_from_compas_2-7,juv_other_count_0,juv_fel_count_0,priors_count_0,days_b_screening_arrest_0
Male,1,25 - 45,white,juv_misd_count_0,F,c_days_from_compas_0,juv_other_count_0,juv_fel_count_0,priors_count_7-9,days_b_screening_arrest_-1
Male,1,Less than 25,non_white,juv_misd_count_0,F,c_days_from_compas_8-14,juv_other_count_0,juv_fel_count_1+,priors_count_7-9,days_b_screening_arrest_1+
Male,1,Greater than 45,white,juv_misd_count_1,M,c_days_from_compas_0,juv_other_count_0,juv_fel_count_1+,priors_count_15+,days_b_screening_arrest_-1
Male,1,Less than 25,white,juv_misd_count_1,F,c_days_from_compas_8-14,juv_other_count_0,juv_fel_count_1+,priors_count_2-3,days_b_screening_arrest_-1
Male,1,Greater than 45,white,juv_misd_count_0,F,c_days_from_compas_1,juv_other_count_0,juv_fel_count_0,priors_count_0,days_b_screening_arrest_-1
Male,1,25 - 45,white,juv_misd_count_0,F,c_days_from_compas_1,juv_other_count_0,juv_fel_count_0,priors_count_1,days_b_screening_arrest_-1
Male,1,25 - 45,non_white,juv_misd_count_0,F,c_days_from_compas_0,juv_other_count_0,juv_fel_count_0,priors_count_4-6,days_b_screening_arrest_-1
Male,1,25 - 45,non_white,juv_misd_count_0,F,c_days_from_compas_1,juv_other_count_0,juv_fel_count_0,priors_count_10-15,days_b_screening_arrest_-1
Male,1,Less than 25,non_white,juv_misd_count_0,F,c_days_from_compas_0,juv_other_count_0,juv_fel_count_0,priors_count_0,days_b_screening_arrest_-1
Female,1,25 - 45,non_white,juv_misd_count_0,M,c_days_from_compas_0,juv_other_count_0,juv_fel_count_0,priors_count_0,days_b_screening_arrest_-1
Female,1,Less than 25,white,juv_misd_count_0,F,c_days_from_compas_1,juv_other_count_1,juv_fel_count_0,priors_count_4-6,days_b_screening_arrest_-2
Male,1,Greater than 45,non_white,juv_misd_count_1,M,c_days_from_compas_0,juv_other_count_0,juv_fel_count_0,priors_count_0,days_b_screening_arrest_0
Female,1,25 - 45,white,juv_misd_count_0,M,c_days_from_compas_0,juv_other_count_1,juv_fel_count_0,priors_count_2-3,days_b_screening_arrest_1+
Male,1,Greater than 45,white,juv_misd_count_0,M,c_days_from_compas_1,juv_other_count_1,juv_fel_count_0,priors_count_0,days_b_screening_arrest_-1
Female,1,25 - 45,non_white,cjuv_misd_count_2+,F,c_days_from_compas_2-7,juv_other_count_0,juv_fel_count_1+,priors_count_10-15,days_b_screening_arrest_lt_-3
Female,1,Less than 25,non_white,juv_misd_count_0,M,c_days_from_compas_1,juv_other_count_1,juv_fel_count_0,priors_count_15+,days_b_screening_arrest_1+
Male,1,Less than 25,non_white,juv_misd_count_0,F,c_days_from_compas_1,juv_other_count_2+,juv_fel_count_0,priors_count_0,days_b_screening_arrest_lt_-3
Female,1,Less than 25,white,juv_misd_count_0,F,c_days_from_compas_1,juv_other_count_0,juv_fel_count_0,priors_count_1,days_b_screening_arrest_-1
Male,1,25 - 45,non_white,juv_misd_count_0,F,c_days_from_compas_29+,juv_other_count_0,juv_fel_count_1+,priors_count_10-15,days_b_screening_arrest_0
Male,1,25 - 45,non_white,juv_misd_count_0,F,c_days_from_compas_1,juv_other_count_0,juv_fel_count_0,priors_count_1,days_b_screening_arrest_-2
Male,1,25 - 45,non_white,juv_misd_count_0,F,c_days_from_compas_1,juv_other_count_0,juv_fel_count_0,priors_count_2-3,days_b_screening_arrest_-1
Male,1,Greater than 45,non_white,juv_misd_count_0,F,c_days_from_compas_1,juv_other_count_1,juv_fel_count_0,priors_count_15+,days_b_screening_arrest_-1
Male,1,Less than 25,white,juv_misd_count_0,F,c_days_from_compas_1,juv_other_count_1,juv_fel_count_0,priors_count_0,days_b_screening_arrest_-1
Male,1,Greater than 45,white,juv_misd_count_0,F,c_days_from_compas_1,juv_other_count_0,juv_fel_count_0,priors_count_15+,days_b_screening_arrest_-1
Male,1,Less than 25,white,juv_misd_count_0,F,c_days_from_compas_2-7,juv_other_count_0,juv_fel_count_0,priors_count_7-9,days_b_screening_arrest_-1
Male,1,Less than 25,non_white,juv_misd_count_0,M,c_days_from_compas_1,juv_other_count_0,juv_fel_count_0,priors_count_15+,days_b_screening_arrest_-2
Male,1,25 - 45,non_white,juv_misd_count_0,F,c_days_from_compas_1,juv_other_count_0,juv_fel_count_0,priors_count_2-3,days_b_screening_arrest_-1
Female,1,25 - 45,non_white,juv_misd_count_0,M,c_days_from_compas_2-7,juv_other_count_0,juv_fel_count_0,priors_count_15+,days_b_screening_arrest_-1
Female,1,Greater than 45,white,juv_misd_count_0,M,c_days_from_compas_1,juv_other_count_0,juv_fel_count_0,priors_count_2-3,days_b_screening_arrest_-1
Male,1,Greater than 45,non_white,juv_misd_count_0,F,c_days_from_compas_1,juv_other_count_0,juv_fel_count_0,priors_count_2-3,days_b_screening_arrest_-1
Male,1,25 - 45,non_white,juv_misd_count_0,F,c_days_from_compas_1,juv_other_count_0,juv_fel_count_1+,priors_count_10-15,days_b_screening_arrest_-1
Male,1,Greater than 45,white,cjuv_misd_count_2+,F,c_days_from_compas_0,juv_other_count_2+,juv_fel_count_1+,priors_count_4-6,days_b_screening_arrest_1+
Female,1,Greater than 45,non_white,juv_misd_count_0,F,c_days_from_compas_1,juv_other_count_0,juv_fel_count_1+,priors_count_15+,days_b_screening_arrest_lt_-3
Female,1,25 - 45,white,juv_misd_count_0,F,c_days_from_compas_0,juv_other_count_2+,juv_fel_count_0,priors_count_0,days_b_screening_arrest_-2
Male,1,Less than 25,non_white,juv_misd_count_0,F,c_days_from_compas_8-14,juv_other_count_0,juv_fel_count_0,priors_count_2-3,days_b_screening_arrest_0
Male,1,25 - 45,white,juv_misd_count_0,F,c_days_from_compas_1,juv_other_count_0,juv_fel_count_0,priors_count_2-3,days_b_screening_arrest_-1
Male,1,Greater than 45,non_white,juv_misd_count_0,F,c_days_from_compas_1,juv_other_count_0,juv_fel_count_0,priors_count_15+,days_b_screening_arrest_lt_-3
Male,1,25 - 45,white,juv_misd_count_0,F,c_days_from_compas_1,juv_other_count_0,juv_fel_count_0,priors_count_4-6,days_b_screening_arrest_-1
Female,1,25 - 45,white,juv_misd_count_0,F,c_days_from_compas_2-7,juv_other_count_0,juv_fel_count_0,priors_count_10-15,days_b_screening_arrest_-1
Male,1,25 - 45,non_white,juv_misd_count_0,M,c_days_from_compas_1,juv_other_count_0,juv_fel_count_0,priors_count_15+,days_b_screening_arrest_-2
Male,1,25 - 45,non_white,juv_misd_count_0,F,c_days_from_compas_1,juv_other_count_0,juv_fel_count_0,priors_count_0,days_b_screening_arrest_-1
Male,1,25 - 45,non_white,juv_misd_count_0,M,c_days_from_compas_2-7,juv_other_count_0,juv_fel_count_0,priors_count_4-6,days_b_screening_arrest_0
Male,1,25 - 45,white,juv_misd_count_0,F,c_days_from_compas_0,juv_other_count_0,juv_fel_count_0,priors_count_2-3,days_b_screening_arrest_-1
Male,1,25 - 45,non_white,juv_misd_count_1,F,c_days_from_compas_1,juv_other_count_2+,juv_fel_count_1+,priors_count_15+,days_b_screening_arrest_-1
Female,1,Less than 25,non_white,juv_misd_count_0,F,c_days_from_compas_1,juv_other_count_0,juv_fel_count_0,priors_count_2-3,days_b_screening_arrest_0
Male,1,Greater than 45,non_white,juv_misd_count_0,M,c_days_from_compas_1,juv_other_count_0,juv_fel_count_0,priors_count_2-3,days_b_screening_arrest_-1
Male,1,Less than 25,non_white,juv_misd_count_0,F,c_days_from_compas_22-28,juv_other_count_0,juv_fel_count_0,priors_count_0,days_b_screening_arrest_0
Male,1,25 - 45,non_white,juv_misd_count_0,F,c_days_from_compas_1,juv_other_count_0,juv_fel_count_0,priors_count_2-3,days_b_screening_arrest_-1
Female,1,25 - 45,white,juv_misd_count_0,M,c_days_from_compas_1,juv_other_count_2+,juv_fel_count_1+,priors_count_0,days_b_screening_arrest_0
Male,1,Less than 25,non_white,juv_misd_count_0,M,c_days_from_compas_1,juv_other_count_0,juv_fel_count_0,priors_count_0,days_b_screening_arrest_-1
Male,1,25 - 45,non_white,juv_misd_count_0,M,c_days_from_compas_0,juv_other_count_0,juv_fel_count_0,priors_count_2-3,days_b_screening_arrest_0
Male,1,25 - 45,non_white,juv_misd_count_0,M,c_days_from_compas_1,juv_other_count_0,juv_fel_count_0,priors_count_0,days_b_screening_arrest_-1
Male,1,Less than 25,non_white,juv_misd_count_0,F,c_days_from_compas_1,juv_other_count_0,juv_fel_count_0,priors_count_4-6,days_b_screening_arrest_-1
Male,1,25 - 45,white,juv_misd_count_0,M,missing,juv_other_count_0,juv_fel_count_0,priors_count_0,days_b_screening_arrest_0
Male,1,Less than 25,non_white,juv_misd_count_0,M,c_days_from_compas_0,juv_other_count_0,juv_fel_count_0,priors_count_1,days_b_screening_arrest_0
Male,1,25 - 45,non_white,juv_misd_count_0,F,c_days_from_compas_1,juv_other_count_0,juv_fel_count_0,priors_count_1,days_b_screening_arrest_-1
Male,1,Less than 25,non_white,juv_misd_count_0,F,c_days_from_compas_1,juv_other_count_0,juv_fel_count_0,priors_count_2-3,days_b_screening_arrest_lt_-3
Male,1,25 - 45,white,cjuv_misd_count_2+,M,missing,juv_other_count_0,juv_fel_count_0,priors_count_4-6,days_b_screening_arrest_-1
Male,1,25 - 45,non_white,juv_misd_count_0,F,c_days_from_compas_2-7,juv_other_count_1,juv_fel_count_0,priors_count_7-9,days_b_screening_arrest_-1
Male,1,25 - 45,non_white,juv_misd_count_0,M,c_days_from_compas_1,juv_other_count_0,juv_fel_count_0,priors_count_0,days_b_screening_arrest_-1
Female,1,Less than 25,white,cjuv_misd_count_2+,F,c_days_from_compas_1,juv_other_count_0,juv_fel_count_0,priors_count_0,days_b_screening_arrest_-1
Male,1,25 - 45,white,juv_misd_count_1,F,c_days_from_compas_8-14,juv_other_count_0,juv_fel_count_1+,priors_count_0,days_b_screening_arrest_lt_-3
Female,1,Less than 25,non_white,juv_misd_count_0,F,c_days_from_compas_1,juv_other_count_0,juv_fel_count_1+,priors_count_4-6,days_b_screening_arrest_-1
Female,1,Greater than 45,non_white,juv_misd_count_0,M,c_days_from_compas_1,juv_other_count_1,juv_fel_count_0,priors_count_2-3,days_b_screening_arrest_0
Male,1,25 - 45,white,juv_misd_count_0,F,c_days_from_compas_1,juv_other_count_0,juv_fel_count_0,priors_count_7-9,days_b_screening_arrest_-1
Female,1,25 - 45,white,juv_misd_count_0,F,c_days_from_compas_1,juv_other_count_0,juv_fel_count_0,priors_count_0,days_b_screening_arrest_-1
