sex,priors_count_cat,juv_misd_count_cat,c_charge_degree,age_cat,juv_other_count_cat,c_days_from_compas_cat,race_cat,two_year_recid,juv_fel_count_cat,days_b_screening_arrest_cat
Male,priors_count_0,juv_misd_count_0,F,25 - 45,juv_other_count_0,c_days_from_compas_1,white,0,juv_fel_count_0,days_b_screening_arrest_lt_-3
Male,priors_count_1,juv_misd_count_0,F,Greater than 45,juv_other_count_0,c_days_from_compas_1,non_white,0,juv_fel_count_0,days_b_screening_arrest_-1
Male,priors_count_1,juv_misd_count_1,F,Less than 25,juv_other_count_1,c_days_from_compas_1,white,0,juv_fel_count_0,days_b_screening_arrest_-1
Male,priors_count_15+,cjuv_misd_count_2+,M,25 - 45,juv_other_count_2+,c_days_from_compas_1,non_white,0,juv_fel_count_0,days_b_screening_arrest_0
Female,priors_count_2-3,juv_misd_count_0,F,25 - 45,juv_other_count_0,c_days_from_compas_1,non_white,0,juv_fel_count_0,days_b_screening_arrest_0
Male,priors_count_0,juv_misd_count_0,F,Greater than 45,juv_other_count_0,c_days_from_compas_0,white,0,juv_fel_count_0,days_b_screening_arrest_-1
Male,priors_count_10-15,juv_misd_count_0,M,Less than 25,juv_other_count_0,c_days_from_compas_1,white,0,juv_fel_count_0,days_b_screening_arrest_0
Male,priors_count_0,juv_misd_count_0,F,Greater than 45,juv_other_count_0,c_days_from_compas_2-7,non_white,1,juv_fel_count_0,days_b_screening_arrest_-1
Male,priors_count_2-3,juv_misd_count_0,F,25 - 45,juv_other_count_0,c_days_from_compas_1,non_white,0,juv_fel_count_0,days_b_screening_arrest_lt_-3
Male,priors_count_10-15,juv_misd_count_0,F,25 - 45,juv_other_count_0,c_days_from_compas_8-14,white,1,juv_fel_count_0,days_b_screening_arrest_lt_-3
Male,priors_count_0,juv_misd_count_0,F,25 - 45,juv_other_count_0,c_days_from_compas_1,non_white,1,juv_fel_count_0,days_b_screening_arrest_-1
Male,priors_count_1,juv_misd_count_0,F,Greater than 45,juv_other_count_0,c_days_from_compas_1,non_white,1,juv_fel_count_0,days_b_screening_arrest_0
Male,priors_count_1,cjuv_misd_count_2+,F,Greater than 45,juv_other_count_0,c_days_from_compas_22-28,non_white,0,juv_fel_count_0,days_b_screening_arrest_lt_-3
Male,priors_count_15+,juv_misd_count_1,M,25 - 45,juv_other_count_0,c_days_from_compas_8-14,non_white,1,juv_fel_count_0,days_b_screening_arrest_0
Male,priors_count_2-3,juv_misd_count_0,M,25 - 45,juv_other_count_0,c_days_from_compas_1,non_white,0,juv_fel_count_0,days_b_screening_arrest_lt_-3
Male,priors_count_0,juv_misd_count_0,M,25 - 45,juv_other_count_0,c_days_from_compas_1,non_white,1,juv_fel_count_0,days_b_screening_arrest_lt_-3
Male,priors_count_0,juv_misd_count_0,M,25 - 45,juv_other_count_0,c_days_from_compas_1,white,0,juv_fel_count_0,days_b_screening_arrest_0
Male,priors_count_10-15,juv_misd_count_0,F,25 - 45,juv_other_count_0,c_days_from_compas_15-21,non_white,1,juv_fel_count_0,days_b_screening_arrest_-1
Male,priors_count_15+,juv_misd_count_0,F,25 - 45,juv_other_count_1,c_days_from_compas_1,non_white,1,juv_fel_count_1+,days_b_screening_arrest_0
Male,priors_count_0,juv_misd_count_0,F,Less than 25,juv_other_count_0,c_days_from_compas_1,white,1,juv_fel_count_0,days_b_screening_arrest_-1
Female,priors_count_15+,juv_misd_count_1,M,Greater than 45,juv_other_count_0,missing,non_white,0,juv_fel_count_1+,days_b_screening_arrest_0
Female,priors_count_1,juv_misd_count_0,F,Greater than 45,juv_other_count_0,c_days_from_compas_1,white,1,juv_fel_count_0,days_b_screening_arrest_0
Male,priors_count_2-3,juv_misd_count_0,F,25 - 45,juv_other_count_0,c_days_from_compas_1,non_white,1,juv_fel_count_0,days_b_screening_arrest_-1
Male,priors_count_2-3,juv_misd_count_0,F,Less than 25,juv_other_count_0,c_days_from_compas_15-21,white,1,juv_fel_count_0,days_b_screening_arrest_-1
Female,priors_count_0,juv_misd_count_0,F,Less than 25,juv_other_count_0,c_days_from_compas_1,non_white,1,juv_fel_count_0,days_b_screening_arrest_-1
Male,priors_count_1,juv_misd_count_0,F,25 - 45,juv_other_count_0,c_days_from_compas_1,white,0,juv_fel_count_0,days_b_screening_arrest_lt_-3
Female,priors_count_2-3,juv_misd_count_0,M,25 - 45,juv_other_count_0,c_days_from_compas_22-28,non_white,1,juv_fel_count_0,days_b_screening_arrest_lt_-3
Male,priors_count_7-9,juv_misd_count_0,F,25 - 45,juv_other_count_1,c_days_from_compas_1,non_white,1,juv_fel_count_1+,days_b_screening_arrest_-1
Male,priors_count_0,juv_misd_count_0,M,Less than 25,juv_other_count_0,c_days_from_compas_1,white,1,juv_fel_count_0,days_b_screening_arrest_-1
Male,priors_count_0,juv_misd_count_0,F,Greater than 45,juv_other_count_0,c_days_from_compas_0,non_white,0,juv_fel_count_0,days_b_screening_arrest_-1
Male,priors_count_1,juv_misd_count_0,M,25 - 45,juv_other_count_0,c_days_from_compas_0,non_white,0,juv_fel_count_0,days_b_screening_arrest_0
Male,priors_count_4-6,juv_misd_count_1,M,Greater than 45,juv_other_count_0,c_days_from_compas_22-28,white,0,juv_fel_count_0,days_b_screening_arrest_-1
Female,priors_count_0,juv_misd_count_0,F,25 - 45,juv_other_count_0,c_days_from_compas_1,non_white,0,juv_fel_count_0,days_b_screening_arrest_-1
Female,priors_count_0,juv_misd_count_0,F,25 - 45,juv_other_count_0,c_days_from_compas_1,non_white,0,juv_fel_count_0,days_b_screening_arrest_0
Male,priors_count_1,juv_misd_count_0,M,Greater than 45,juv_other_count_0,c_days_from_compas_0,white,0,juv_fel_count_0,days_b_screening_arrest_-1
Male,priors_count_15+,juv_misd_count_1,M,Greater than 45,juv_other_count_0,c_days_from_compas_22-28,white,0,juv_fel_count_1+,days_b_screening_arrest_lt_-3
Male,priors_count_0,juv_misd_count_0,F,Less than 25,juv_other_count_0,c_days_from_compas_1,non_white,0,juv_fel_count_0,days_b_screening_arrest_0
Male,priors_count_0,juv_misd_count_0,F,Less than 25,juv_other_count_1,c_days_from_compas_1,non_white,0,juv_fel_count_0,days_b_screening_arrest_-1
Male,priors_count_2-3,juv_misd_count_0,F,Greater than 45,juv_other_count_0,c_days_from_compas_1,non_white,0,juv_fel_count_0,days_b_screening_arrest_-1
Male,priors_count_4-6,juv_misd_count_0,F,25 - 45,juv_other_count_0,c_days_from_compas_1,non_white,1,juv_fel_count_0,days_b_screening_arrest_-2
Female,priors_count_0,cjuv_misd_count_2+,M,Greater than 45,juv_other_count_0,missing,non_white,1,juv_fel_count_0,days_b_screening_arrest_-1
Male,priors_count_0,juv_misd_count_0,F,25 - 45,juv_other_count_0,c_days_from_compas_2-7,non_white,0,juv_fel_count_0,days_b_screening_arrest_lt_-3
Male,priors_count_4-6,cjuv_misd_count_2+,F,Less than 25,juv_other_count_0,c_days_from_compas_22-28,white,1,juv_fel_count_0,days_b_screening_arrest_lt_-3
Male,priors_count_15+,juv_misd_count_0,F,25 - 45,juv_other_count_0,c_days_from_compas_22-28,non_white,0,juv_fel_count_1+,days_b_screening_arrest_-1
Female,priors_count_4-6,cjuv_misd_count_2+,F,25 - 45,juv_other_count_0,c_days_from_compas_15-21,white,1,juv_fel_count_0,days_b_screening_arrest_-1
Female,priors_count_2-3,juv_misd_count_0,F,25 - 45,juv_other_count_1,c_days_from_compas_1,non_white,0,juv_fel_count_0,days_b_screening_arrest_-1
Male,priors_count_1,juv_misd_count_0,F,25 - 45,juv_other_count_0,c_days_from_compas_1,non_white,1,juv_fel_count_0,days_b_screening_arrest_-1
Female,priors_count_0,juv_misd_count_0,F,25 - 45,juv_other_count_0,c_days_from_compas_1,non_white,1,juv_fel_count_0,days_b_screening_arrest_-2
Male,priors_count_0,juv_misd_count_0,F,Less than 25,juv_other_count_0,c_days_from_compas_1,non_white,1,juv_fel_count_0,days_b_screening_arrest_lt_-3
Female,priors_count_1,juv_misd_count_0,M,25 - 45,juv_other_count_0,c_days_from_compas_1,non_white,1,juv_fel_count_0,days_b_screening_arrest_-1
Male,priors_count_2-3,juv_misd_count_0,M,Less than 25,juv_other_count_0,c_days_from_compas_1,non_white,0,juv_fel_count_0,days_b_screening_arrest_0
Male,priors_count_0,juv_misd_count_0,F,Less than 25,juv_other_count_0,c_days_from_compas_1,non_white,0,juv_fel_count_0,days_b_screening_arrest_-1
Male,priors_count_2-3,juv_misd_count_0,F,25 - 45,juv_other_count_0,c_days_from_compas_1,non_white,0,juv_fel_count_0,days_b_screening_arrest_-1
Male,priors_count_7-9,juv_misd_count_0,F,Greater than 45,juv_other_count_0,c_days_from_compas_1,non_white,0,juv_fel_count_0,days_b_screening_arrest_-1
Female,priors_count_10-15,juv_misd_count_1,F,25 - 45,juv_other_count_0,c_days_from_compas_1,non_white,1,juv_fel_count_0,days_b_screening_arrest_-1
Male,priors_count_7-9,juv_misd_count_0,F,25 - 45,juv_other_count_2+,c_days_from_compas_1,non_white,0,juv_fel_count_1+,days_b_screening_arrest_-1
Female,priors_count_1,juv_misd_count_0,M,Greater than 45,juv_other_count_0,c_days_from_compas_8-14,non_white,0,juv_fel_count_0,days_b_screening_arrest_0
Male,priors_count_0,juv_misd_count_0,F,25 - 45,juv_other_count_0,c_days_from_compas_1,non_white,0,juv_fel_count_0,days_b_screening_arrest_0
Male,priors_count_10-15,juv_misd_count_0,F,25 - 45,juv_other_count_2+,c_days_from_compas_0,non_white,1,juv_fel_count_1+,days_b_screening_arrest_-1
Male,priors_count_10-15,juv_misd_count_0,F,Greater than 45,juv_other_count_0,c_days_from_compas_0,non_white,0,juv_fel_count_0,days_b_screening_arrest_-1
Male,priors_count_1,juv_misd_count_0,M,25 - 45,juv_other_count_0,c_days_from_compas_1,white,0,juv_fel_count_0,days_b_screening_arrest_-1
Male,priors_count_1,juv_misd_count_0,F,25 - 45,juv_other_count_0,c_days_from_compas_29+,non_white,1,juv_fel_count_1+,days_b_screening_arrest_-1
Male,priors_count_7-9,juv_misd_count_0,F,Greater than 45,juv_other_count_0,c_days_from_compas_0,white,1,juv_fel_count_0,days_b_screening_arrest_-1
Male,priors_count_0,juv_misd_count_0,F,25 - 45,juv_other_count_0,c_days_from_compas_1,non_white,0,juv_fel_count_0,days_b_screening_arrest_-1
Male,priors_count_1,juv_misd_count_0,F,Greater than 45,juv_other_count_0,c_days_from_compas_2-7,white,1,juv_fel_count_0,days_b_screening_arrest_-1
Male,priors_count_2-3,juv_misd_count_0,F,25 - 45,juv_other_count_0,c_days_from_compas_1,non_white,1,juv_fel_count_0,days_b_screening_arrest_-1
Male,priors_count_1,juv_misd_count_0,F,Less than 25,juv_other_count_0,c_days_from_compas_1,non_white,1,juv_fel_count_0,days_b_screening_arrest_-1
Male,priors_count_1,cjuv_misd_count_2+,F,Greater than 45,juv_other_count_0,c_days_from_compas_22-28,white,0,juv_fel_count_0,days_b_screening_arrest_-1
Male,priors_count_1,cjuv_misd_count_2+,M,25 - 45,juv_other_count_0,missing,non_white,1,juv_fel_count_1+,days_b_screening_arrest_-2
Male,priors_count_15+,juv_misd_count_0,M,25 - 45,juv_other_count_0,c_days_from_compas_0,white,0,juv_fel_count_0,days_b_screening_arrest_lt_-3
Male,priors_count_0,juv_misd_count_0,M,Greater than 45,juv_other_count_0,c_days_from_compas_1,non_white,1,juv_fel_count_0,days_b_screening_arrest_-1
Female,priors_count_7-9,juv_misd_count_0,F,25 - 45,juv_other_count_0,c_days_from_compas_1,non_white,1,juv_fel_count_0,days_b_screening_arrest_lt_-3
Female,priors_count_1,juv_misd_count_0,M,25 - 45,juv_other_count_0,c_days_from_compas_1,white,0,juv_fel_count_0,days_b_screening_arrest_0
Male,priors_count_0,juv_misd_count_0,F,Greater than 45,juv_other_count_0,c_days_from_compas_0,non_white,1,juv_fel_count_0,days_b_screening_arrest_-1
Male,priors_count_4-6,juv_misd_count_0,F,Greater than 45,juv_other_count_0,c_days_from_compas_1,white,1,juv_fel_count_0,days_b_screening_arrest_-1
Male,priors_count_10-15,juv_misd_count_0,M,25 - 45,juv_other_count_1,c_days_from_compas_2-7,non_white,1,juv_fel_count_0,days_b_screening_arrest_0
Female,priors_count_7-9,juv_misd_count_1,F,Greater than 45,juv_other_count_0,c_days_from_compas_22-28,white,0,juv_fel_count_0,days_b_screening_arrest_lt_-3
Female,priors_count_2-3,cjuv_misd_count_2+,M,Greater than 45,juv_other_count_0,c_days_from_compas_22-28,white,0,juv_fel_count_0,days_b_screening_arrest_-1
Male,priors_count_4-6,juv_misd_count_0,F,Less than 25,juv_other_count_1,c_days_from_compas_1,white,1,juv_fel_count_0,days_b_screening_arrest_-1
Male,priors_count_4-6,juv_misd_count_0,M,25 - 45,juv_other_count_2+,c_days_from_compas_1,non_white,0,juv_fel_count_0,days_b_screening_arrest_-1
Male,priors_count_2-3,juv_misd_count_0,F,25 - 45,juv_other_count_0,c_days_from_compas_22-28,non_white,1,juv_fel_count_0,days_b_screening_arrest_0
Male,priors_count_4-6,juv_misd_count_1,F,25 - 45,juv_other_count_0,c_days_from_compas_2-7,non_white,0,juv_fel_count_0,days_b_screening_arrest_-2
Male,priors_count_4-6,juv_misd_count_0,M,Less than 25,juv_other_count_0,c_days_from_compas_1,non_white,0,juv_fel_count_0,days_b_screening_arrest_-1
Female,priors_count_2-3,juv_misd_count_0,F,25 - 45,juv_other_count_0,c_days_from_compas_1,non_white,0,juv_fel_count_0,days_b_screening_arrest_-1
Male,priors_count_4-6,juv_misd_count_0,F,25 - 45,juv_other_count_0,c_days_from_compas_1,non_white,0,juv_fel_count_0,days_b_screening_arrest_-1
Male,priors_count_1,juv_misd_count_0,M,25 - 45,juv_other_count_0,c_days_from_compas_1,white,0,juv_fel_count_0,days_b_screening_arrest_-1
Male,priors_count_10-15,juv_misd_count_0,M,25 - 45,juv_other_count_0,c_days_from_compas_1,non_white,1,juv_fel_count_0,days_b_screening_arrest_-1
Male,priors_count_7-9,juv_misd_count_0,F,25 - 45,juv_other_count_0,c_days_from_compas_0,non_white,1,juv_fel_count_0,days_b_screening_arrest_-1
Male,priors_count_1,juv_misd_count_0,F,Greater than 45,juv_other_count_2+,c_days_from_compas_29+,non_white,0,juv_fel_count_0,days_b_screening_arrest_-1
Male,priors_count_2-3,juv_misd_count_0,M,25 - 45,juv_other_count_1,c_days_from_compas_29+,white,0,juv_fel_count_0,days_b_screening_arrest_0
Male,priors_count_2-3,juv_misd_count_0,F,Greater than 45,juv_other_count_2+,c_days_from_compas_1,non_white,0,juv_fel_count_0,days_b_screening_arrest_-1
Male,priors_count_7-9,juv_misd_count_0,F,25 - 45,juv_other_count_0,c_days_from_compas_1,non_white,0,juv_fel_count_0,days_b_screening_arrest_0
Male,priors_count_0,juv_misd_count_0,F,25 - 45,juv_other_count_0,c_days_from_compas_0,white,1,juv_fel_count_0,days_b_screening_arrest_-2
Male,priors_count_15+,juv_misd_count_0,M,Greater than 45,juv_other_count_1,c_days_from_compas_8-14,non_white,0,juv_fel_count_1+,days_b_screening_arrest_lt_-3
Male,priors_count_10-15,juv_misd_count_0,M,25 - 45,juv_other_count_0,c_days_from_compas_1,white,1,juv_fel_count_0,days_b_screening_arrest_-1
Male,priors_count_2-3,juv_misd_count_0,F,25 - 45,juv_other_count_0,c_days_from_compas_1,white,0,juv_fel_count_1+,days_b_screening_arrest_lt_-3
Male,priors_count_2-3,juv_misd_count_0,M,25 - 45,juv_other_count_1,c_days_from_compas_22-28,non_white,0,juv_fel_count_1+,days_b_screening_arrest_-1
Male,priors_count_0,juv_misd_count_0,F,Greater than 45,juv_other_count_0,c_days_from_compas_0,non_white,1,juv_fel_count_0,days_b_screening_arrest_lt_-3
Female,priors_count_1,juv_misd_count_0,F,25 - 45,juv_other_count_0,c_days_from_compas_8-14,non_white,0,juv_fel_count_0,days_b_screening_arrest_-1
Male,priors_count_2-3,juv_misd_count_0,F,25 - 45,juv_other_count_0,c_days_from_compas_1,non_white,1,juv_fel_count_0,days_b_screening_arrest_-1
Male,priors_count_2-3,juv_misd_count_0,F,Greater than 45,juv_other_count_2+,c_days_from_compas_15-21,non_white,1,juv_fel_count_1+,days_b_screening_arrest_0
Female,priors_count_4-6,juv_misd_count_0,M,Greater than 45,juv_other_count_0,c_days_from_compas_1,white,1,juv_fel_count_1+,days_b_screening_arrest_lt_-3
Male,priors_count_1,juv_misd_count_0,M,25 - 45,juv_other_count_0,c_days_from_compas_22-28,non_white,0,juv_fel_count_0,days_b_screening_arrest_-2
Male,priors_count_7-9,juv_misd_count_1,F,25 - 45,juv_other_count_0,c_days_from_compas_1,non_white,1,juv_fel_count_0,days_b_screening_arrest_0
Male,priors_count_2-3,juv_misd_count_0,F,25 - 45,juv_other_count_1,c_days_from_compas_29+,non_white,0,juv_fel_count_0,days_b_screening_arrest_-1
Male,priors_count_10-15,juv_misd_count_1,M,25 - 45,juv_other_count_0,c_days_from_compas_1,white,1,juv_fel_count_0,days_b_screening_arrest_-1
Male,priors_count_1,juv_misd_count_0,F,Less than 25,juv_other_count_0,c_days_from_compas_1,non_white,1,juv_fel_count_0,days_b_screening_arrest_lt_-3
Female,priors_count_0,juv_misd_count_0,F,Greater than 45,juv_other_count_0,c_days_from_compas_1,white,0,juv_fel_count_0,days_b_screening_arrest_-1
Male,priors_count_2-3,juv_misd_count_0,F,25 - 45,juv_other_count_0,c_days_from_compas_1,non_white,1,juv_fel_count_0,days_b_screening_arrest_lt_-3
Male,priors_count_0,juv_misd_count_0,F,25 - 45,juv_other_count_0,c_days_from_compas_2-7,white,0,juv_fel_count_0,days_b_screening_arrest_-1
Male,priors_count_10-15,juv_misd_count_0,F,25 - 45,juv_other_count_0,c_days_from_compas_8-14,white,1,juv_fel_count_0,days_b_screening_arrest_-1
Male,priors_count_2-3,juv_misd_count_0,F,25 - 45,juv_other_count_0,c_days_from_compas_22-28,non_white,1,juv_fel_count_0,days_b_screening_arrest_-1
Male,priors_count_1,juv_misd_count_0,F,Greater than 45,juv_other_count_0,c_days_from_compas_1,non_white,0,juv_fel_count_0,days_b_screening_arrest_-1
Male,priors_count_1,cjuv_misd_count_2+,F,Greater than 45,juv_other_count_2+,c_days_from_compas_22-28,white,0,juv_fel_count_0,days_b_screening_arrest_-1
Male,priors_count_0,juv_misd_count_0,F,Greater than 45,juv_other_count_0,c_days_from_compas_1,non_white,1,juv_fel_count_0,days_b_screening_arrest_-1
Male,priors_count_2-3,juv_misd_count_0,F,25 - 45,juv_other_count_0,c_days_from_compas_1,non_white,0,juv_fel_count_0,days_b_screening_arrest_-1
Male,priors_count_0,juv_misd_count_0,F,Greater than 45,juv_other_count_0,c_days_from_compas_1,non_white,1,juv_fel_count_0,days_b_screening_arrest_-1
Male,priors_count_15+,juv_misd_count_0,F,Greater than 45,juv_other_count_2+,c_days_from_compas_0,white,1,juv_fel_count_1+,days_b_screening_arrest_1+
Female,priors_count_7-9,juv_misd_count_0,F,Less than 25,juv_other_count_1,c_days_from_compas_1,white,1,juv_fel_count_0,days_b_screening_arrest_0
Male,priors_count_2-3,juv_misd_count_0,M,25 - 45,juv_other_count_0,c_days_from_compas_29+,non_white,0,juv_fel_count_0,days_b_screening_arrest_-1
Female,priors_count_7-9,juv_misd_count_0,M,25 - 45,juv_other_count_0,c_days_from_compas_1,non_white,1,juv_fel_count_0,days_b_screening_arrest_-1
Male,priors_count_0,juv_misd_count_0,F,Less than 25,juv_other_count_0,c_days_from_compas_1,white,1,juv_fel_count_0,days_b_screening_arrest_-2
Male,priors_count_10-15,juv_misd_count_1,F,Greater than 45,juv_other_count_0,c_days_from_compas_29+,white,0,juv_fel_count_0,days_b_screening_arrest_1+
Male,priors_count_2-3,juv_misd_count_0,F,25 - 45,juv_other_count_1,c_days_from_compas_2-7,non_white,0,juv_fel_count_0,days_b_screening_arrest_-1
Male,priors_count_7-9,juv_misd_count_0,F,25 - 45,juv_other_count_0,c_days_from_compas_0,white,0,juv_fel_count_0,days_b_screening_arrest_-1
Male,priors_count_0,juv_misd_count_0,F,25 - 45,juv_other_count_0,c_days_from_compas_1,non_white,1,juv_fel_count_0,days_b_screening_arrest_-1
Male,priors_count_0,juv_misd_count_0,F,Less than 25,juv_other_count_0,c_days_from_compas_1,white,1,juv_fel_count_0,days_b_screening_arrest_-1
Female,priors_count_15+,juv_misd_count_0,F,25 - 45,juv_other_count_1,c_days_from_compas_1,non_white,0,juv_fel_count_0,days_b_screening_arrest_-1
Male,priors_count_0,juv_misd_count_0,F,Less than 25,juv_other_count_0,c_days_from_compas_2-7,non_white,0,juv_fel_count_0,days_b_screening_arrest_0
Male,priors_count_4-6,juv_misd_count_0,F,Greater than 45,juv_other_count_0,c_days_from_compas_15-21,non_white,0,juv_fel_count_1+,days_b_screening_arrest_-2
Male,priors_count_1,juv_misd_count_0,F,25 - 45,juv_other_count_0,c_days_from_compas_0,white,1,juv_fel_count_0,days_b_screening_arrest_lt_-3
Male,priors_count_2-3,juv_misd_count_0,F,25 - 45,juv_other_count_0,c_days_from_compas_22-28,white,0,juv_fel_count_0,days_b_screening_arrest_-1
Male,priors_count_0,juv_misd_count_0,F,Greater than 45,juv_other_count_0,c_days_from_compas_1,white,1,juv_fel_count_0,days_b_screening_arrest_-1
Female,priors_count_7-9,juv_misd_count_0,M,Less than 25,juv_other_count_1,c_days_from_compas_15-21,white,1,juv_fel_count_1+,days_b_screening_arrest_1+
Male,priors_count_2-3,juv_misd_count_0,M,Less than 25,juv_other_count_0,c_days_from_compas_1,non_white,0,juv_fel_count_0,days_b_screening_arrest_-1
