sex,two_year_recid,c_charge_degree,juv_misd_count_cat,c_days_from_compas_cat,juv_fel_count_cat,age_cat,days_b_screening_arrest_cat,priors_count_cat,race_cat,juv_other_count_cat
Male,1,F,juv_misd_count_0,c_days_from_compas_1,juv_fel_count_0,Less than 25,days_b_screening_arrest_-1,priors_count_1,non_white,juv_other_count_0
Male,1,F,juv_misd_count_0,c_days_from_compas_1,juv_fel_count_0,25 - 45,days_b_screening_arrest_-1,priors_count_0,non_white,juv_other_count_0
Male,0,M,juv_misd_count_0,c_days_from_compas_1,juv_fel_count_0,25 - 45,days_b_screening_arrest_-1,priors_count_2-3,non_white,juv_other_count_0
Female,1,F,juv_misd_count_0,c_days_from_compas_1,juv_fel_count_0,Greater than 45,days_b_screening_arrest_-1,priors_count_15+,white,juv_other_count_0
Male,1,F,juv_misd_count_0,c_days_from_compas_1,juv_fel_count_0,25 - 45,days_b_screening_arrest_-1,priors_count_15+,non_white,juv_other_count_0
Male,1,M,juv_misd_count_0,c_days_from_compas_1,juv_fel_count_0,Greater than 45,days_b_screening_arrest_-1,priors_count_0,non_white,juv_other_count_0
Male,0,F,juv_misd_count_0,c_days_from_compas_1,juv_fel_count_0,25 - 45,days_b_screening_arrest_-1,priors_count_0,non_white,juv_other_count_0
Male,1,M,juv_misd_count_0,c_days_from_compas_1,juv_fel_count_0,25 - 45,days_b_screening_arrest_-1,priors_count_0,non_white,juv_other_count_0
Female,0,F,juv_misd_count_0,c_days_from_compas_1,juv_fel_count_0,25 - 45,days_b_screening_arrest_-1,priors_count_0,non_white,juv_other_count_0
Female,1,M,cjuv_misd_count_2+,c_days_from_compas_29+,juv_fel_count_1+,Greater than 45,days_b_screening_arrest_0,priors_count_15+,white,juv_other_count_2+
Male,0,M,juv_misd_count_0,c_days_from_compas_1,juv_fel_count_0,Greater than 45,days_b_screening_arrest_-2,priors_count_0,white,juv_other_count_0
Male,1,F,juv_misd_count_0,c_days_from_compas_1,juv_fel_count_0,25 - 45,days_b_screening_arrest_-1,priors_count_4-6,white,juv_other_count_0
Male,0,F,juv_misd_count_0,c_days_from_compas_1,juv_fel_count_0,25 - 45,days_b_screening_arrest_-1,priors_count_1,non_white,juv_other_count_0
Male,0,F,juv_misd_count_0,c_days_from_compas_1,juv_fel_count_0,25 - 45,days_b_screening_arrest_-1,priors_count_1,non_white,juv_other_count_0
Male,0,F,juv_misd_count_0,c_days_from_compas_1,juv_fel_count_0,Greater than 45,days_b_screening_arrest_-1,priors_count_0,white,juv_other_count_0
Female,0,F,juv_misd_count_0,c_days_from_compas_1,juv_fel_count_0,25 - 45,days_b_screening_arrest_-1,priors_count_0,white,juv_other_count_0
Male,1,F,juv_misd_count_0,c_days_from_compas_1,juv_fel_count_0,25 - 45,days_b_screening_arrest_0,priors_count_7-9,white,juv_other_count_0
Female,0,F,juv_misd_count_0,c_days_from_compas_1,juv_fel_count_0,Greater than 45,days_b_screening_arrest_0,priors_count_0,non_white,juv_other_count_0
Female,0,M,juv_misd_count_0,c_days_from_compas_22-28,juv_fel_count_0,Less than 25,days_b_screening_arrest_lt_-3,priors_count_7-9,white,juv_other_count_2+
Male,1,F,juv_misd_count_0,c_days_from_compas_1,juv_fel_count_0,25 - 45,days_b_screening_arrest_-1,priors_count_2-3,white,juv_other_count_0
Male,1,M,juv_misd_count_0,c_days_from_compas_1,juv_fel_count_0,Greater than 45,days_b_screening_arrest_-1,priors_count_1,white,juv_other_count_0
Female,1,M,juv_misd_count_1,c_days_from_compas_1,juv_fel_count_0,Less than 25,days_b_screening_arrest_-1,priors_count_1,non_white,juv_other_count_0
Male,0,F,juv_misd_count_0,c_days_from_compas_0,juv_fel_count_0,25 - 45,days_b_screening_arrest_0,priors_count_0,non_white,juv_other_count_0
Male,0,M,juv_misd_count_0,c_days_from_compas_1,juv_fel_count_0,25 - 45,days_b_screening_arrest_-1,priors_count_4-6,non_white,juv_other_count_0
Male,0,M,juv_misd_count_0,c_days_from_compas_1,juv_fel_count_0,25 - 45,days_b_screening_arrest_-1,priors_count_1,non_white,juv_other_count_0
Male,1,F,juv_misd_count_0,c_days_from_compas_1,juv_fel_count_1+,Less than 25,days_b_screening_arrest_0,priors_count_2-3,non_white,juv_other_count_1
Male,1,M,juv_misd_count_0,c_days_from_compas_1,juv_fel_count_0,25 - 45,days_b_screening_arrest_-1,priors_count_7-9,non_white,juv_other_count_0
Male,1,M,cjuv_misd_count_2+,c_days_from_compas_1,juv_fel_count_1+,Greater than 45,days_b_screening_arrest_-1,priors_count_7-9,non_white,juv_other_count_1
Male,0,F,juv_misd_count_0,c_days_from_compas_1,juv_fel_count_1+,25 - 45,days_b_screening_arrest_-1,priors_count_15+,non_white,juv_other_count_2+
Female,0,F,juv_misd_count_0,c_days_from_compas_8-14,juv_fel_count_0,Less than 25,days_b_screening_arrest_lt_-3,priors_count_0,white,juv_other_count_0
Male,0,M,juv_misd_count_0,c_days_from_compas_1,juv_fel_count_0,25 - 45,days_b_screening_arrest_-1,priors_count_2-3,non_white,juv_other_count_0
Male,0,M,juv_misd_count_0,c_days_from_compas_1,juv_fel_count_0,25 - 45,days_b_screening_arrest_-1,priors_count_0,non_white,juv_other_count_0
Male,0,F,juv_misd_count_0,c_days_from_compas_1,juv_fel_count_0,Greater than 45,days_b_screening_arrest_-1,priors_count_1,non_white,juv_other_count_0
Male,1,F,juv_misd_count_1,c_days_from_compas_2-7,juv_fel_count_0,25 - 45,days_b_screening_arrest_1+,priors_count_0,white,juv_other_count_0
Female,0,F,juv_misd_count_0,c_days_from_compas_2-7,juv_fel_count_0,25 - 45,days_b_screening_arrest_-2,priors_count_0,white,juv_other_count_0
Male,1,F,juv_misd_count_0,c_days_from_compas_1,juv_fel_count_0,25 - 45,days_b_screening_arrest_-1,priors_count_0,non_white,juv_other_count_0
Male,0,F,juv_misd_count_0,c_days_from_compas_1,juv_fel_count_0,Less than 25,days_b_screening_arrest_0,priors_count_4-6,white,juv_other_count_0
Male,1,F,juv_misd_count_0,c_days_from_compas_1,juv_fel_count_0,25 - 45,days_b_screening_arrest_-1,priors_count_2-3,non_white,juv_other_count_1
Male,0,M,cjuv_misd_count_2+,c_days_from_compas_15-21,juv_fel_count_1+,Greater than 45,days_b_screening_arrest_-1,priors_count_15+,white,juv_other_count_1
Male,1,F,juv_misd_count_0,c_days_from_compas_1,juv_fel_count_0,25 - 45,days_b_screening_arrest_-1,priors_count_1,white,juv_other_count_0
Female,0,F,juv_misd_count_0,c_days_from_compas_22-28,juv_fel_count_1+,25 - 45,days_b_screening_arrest_lt_-3,priors_count_1,non_white,juv_other_count_2+
Male,0,F,juv_misd_count_0,c_days_from_compas_1,juv_fel_count_0,25 - 45,days_b_screening_arrest_-1,priors_count_1,white,juv_other_count_0
Male,0,F,juv_misd_count_0,c_days_from_compas_1,juv_fel_count_0,25 - 45,days_b_screening_arrest_-1,priors_count_1,non_white,juv_other_count_0
Female,0,F,cjuv_misd_count_2+,c_days_from_compas_0,juv_fel_count_0,Greater than 45,days_b_screening_arrest_0,priors_count_0,non_white,juv_other_count_2+
Male,1,M,juv_misd_count_0,c_days_from_compas_22-28,juv_fel_count_1+,Greater than 45,days_b_screening_arrest_-1,priors_count_2-3,white,juv_other_count_1
Male,1,F,juv_misd_count_1,c_days_from_compas_1,juv_fel_count_0,25 - 45,days_b_screening_arrest_-1,priors_count_10-15,white,juv_other_count_0
Female,1,F,juv_misd_count_0,c_days_from_compas_1,juv_fel_count_0,25 - 45,days_b_screening_arrest_-1,priors_count_0,non_white,juv_other_count_0
Male,0,F,juv_misd_count_0,c_days_from_compas_2-7,juv_fel_count_0,Greater than 45,days_b_screening_arrest_lt_-3,priors_count_0,white,juv_other_count_0
Male,1,M,juv_misd_count_0,c_days_from_compas_0,juv_fel_count_0,Less than 25,days_b_screening_arrest_1+,priors_count_4-6,white,juv_other_count_0
Male,0,F,juv_misd_count_0,c_days_from_compas_1,juv_fel_count_0,25 - 45,days_b_screening_arrest_-1,priors_count_0,white,juv_other_count_0
Male,0,F,juv_misd_count_0,c_days_from_compas_1,juv_fel_count_0,25 - 45,days_b_screening_arrest_-1,priors_count_1,non_white,juv_other_count_0
Male,0,F,juv_misd_count_1,c_days_from_compas_1,juv_fel_count_0,Less than 25,days_b_screening_arrest_-1,priors_count_4-6,white,juv_other_count_1
Male,1,F,juv_misd_count_0,c_days_from_compas_1,juv_fel_count_0,25 - 45,days_b_screening_arrest_-1,priors_count_15+,white,juv_other_count_0
Male,0,M,juv_misd_count_0,c_days_from_compas_0,juv_fel_count_0,Greater than 45,days_b_screening_arrest_0,priors_count_1,white,juv_other_count_0
Female,0,M,juv_misd_count_0,c_days_from_compas_29+,juv_fel_count_0,Less than 25,days_b_screening_arrest_-1,priors_count_2-3,non_white,juv_other_count_2+
Male,0,F,juv_misd_count_0,c_days_from_compas_1,juv_fel_count_0,25 - 45,days_b_screening_arrest_-1,priors_count_1,white,juv_other_count_0
Male,0,F,juv_misd_count_0,c_days_from_compas_1,juv_fel_count_0,Greater than 45,days_b_screening_arrest_0,priors_count_0,non_white,juv_other_count_0
Male,1,F,juv_misd_count_0,c_days_from_compas_1,juv_fel_count_0,Less than 25,days_b_screening_arrest_-1,priors_count_4-6,non_white,juv_other_count_1
Male,1,F,juv_misd_count_0,c_days_from_compas_1,juv_fel_count_0,25 - 45,days_b_screening_arrest_-1,priors_count_7-9,non_white,juv_other_count_1
Male,0,F,juv_misd_count_0,c_days_from_compas_8-14,juv_fel_count_0,Less than 25,days_b_screening_arrest_lt_-3,priors_count_0,white,juv_other_count_0
Male,1,M,juv_misd_count_1,c_days_from_compas_8-14,juv_fel_count_0,25 - 45,days_b_screening_arrest_lt_-3,priors_count_0,non_white,juv_other_count_0
Female,0,M,juv_misd_count_0,c_days_from_compas_1,juv_fel_count_0,Less than 25,days_b_screening_arrest_0,priors_count_0,white,juv_other_count_0
Female,1,M,juv_misd_count_0,c_days_from_compas_2-7,juv_fel_count_0,25 - 45,days_b_screening_arrest_1+,priors_count_7-9,non_white,juv_other_count_0
Male,1,F,juv_misd_count_0,c_days_from_compas_1,juv_fel_count_1+,Greater than 45,days_b_screening_arrest_1+,priors_count_0,white,juv_other_count_0
Male,0,M,juv_misd_count_0,c_days_from_compas_1,juv_fel_count_0,Less than 25,days_b_screening_arrest_-1,priors_count_1,non_white,juv_other_count_0
Male,0,F,juv_misd_count_0,c_days_from_compas_1,juv_fel_count_0,Greater than 45,days_b_screening_arrest_-1,priors_count_0,white,juv_other_count_0
Male,1,F,juv_misd_count_0,c_days_from_compas_1,juv_fel_count_0,25 - 45,days_b_screening_arrest_-1,priors_count_15+,non_white,juv_other_count_0
Male,1,M,juv_misd_count_0,c_days_from_compas_1,juv_fel_count_0,25 - 45,days_b_screening_arrest_-1,priors_count_4-6,non_white,juv_other_count_0
Female,0,M,juv_misd_count_0,c_days_from_compas_8-14,juv_fel_count_0,25 - 45,days_b_screening_arrest_1+,priors_count_0,white,juv_other_count_0
Male,0,M,juv_misd_count_0,c_days_from_compas_1,juv_fel_count_0,Greater than 45,days_b_screening_arrest_0,priors_count_0,non_white,juv_other_count_0
Male,1,F,juv_misd_count_0,c_days_from_compas_0,juv_fel_count_0,25 - 45,days_b_screening_arrest_0,priors_count_0,non_white,juv_other_count_0
Male,0,M,juv_misd_count_0,c_days_from_compas_1,juv_fel_count_0,25 - 45,days_b_screening_arrest_-1,priors_count_0,white,juv_other_count_0
Male,0,F,juv_misd_count_0,c_days_from_compas_1,juv_fel_count_0,Less than 25,days_b_screening_arrest_-1,priors_count_2-3,non_white,juv_other_count_0
Male,1,F,juv_misd_count_0,c_days_from_compas_1,juv_fel_count_0,Less than 25,days_b_screening_arrest_0,priors_count_0,non_white,juv_other_count_0
Male,0,F,juv_misd_count_0,c_days_from_compas_2-7,juv_fel_count_0,Less than 25,days_b_screening_arrest_-2,priors_count_4-6,non_white,juv_other_count_0
Male,1,F,juv_misd_count_0,c_days_from_compas_1,juv_fel_count_0,25 - 45,days_b_screening_arrest_-1,priors_count_4-6,non_white,juv_other_count_0
Male,1,F,juv_misd_count_0,c_days_from_compas_1,juv_fel_count_0,25 - 45,days_b_screening_arrest_-1,priors_count_10-15,white,juv_other_count_0
Male,0,M,cjuv_misd_count_2+,c_days_from_compas_8-14,juv_fel_count_0,Less than 25,days_b_screening_arrest_lt_-3,priors_count_1,non_white,juv_other_count_0
Male,0,M,juv_misd_count_0,c_days_from_compas_0,juv_fel_count_0,25 - 45,days_b_screening_arrest_0,priors_count_7-9,white,juv_other_count_0
Male,0,F,juv_misd_count_0,c_days_from_compas_1,juv_fel_count_0,25 - 45,days_b_screening_arrest_-1,priors_count_7-9,non_white,juv_other_count_0
Male,0,F,juv_misd_count_0,c_days_from_compas_2-7,juv_fel_count_0,Less than 25,days_b_screening_arrest_-1,priors_count_0,white,juv_other_count_0
Male,1,M,juv_misd_count_1,c_days_from_compas_0,juv_fel_count_1+,25 - 45,days_b_screening_arrest_lt_-3,priors_count_10-15,non_white,juv_other_count_0
Male,0,M,juv_misd_count_0,c_days_from_compas_1,juv_fel_count_1+,Less than 25,days_b_screening_arrest_-1,priors_count_1,white,juv_other_count_1
Male,1,F,juv_misd_count_0,c_days_from_compas_1,juv_fel_count_1+,25 - 45,days_b_screening_arrest_-1,priors_count_15+,non_white,juv_other_count_0
Male,1,F,cjuv_misd_count_2+,c_days_from_compas_1,juv_fel_count_1+,25 - 45,days_b_screening_arrest_-1,priors_count_10-15,non_white,juv_other_count_1
Male,1,F,juv_misd_count_0,c_days_from_compas_1,juv_fel_count_0,Less than 25,days_b_screening_arrest_-1,priors_count_4-6,non_white,juv_other_count_0
Male,0,F,cjuv_misd_count_2+,c_days_from_compas_1,juv_fel_count_1+,Less than 25,days_b_screening_arrest_0,priors_count_7-9,non_white,juv_other_count_1
Female,0,F,juv_misd_count_0,c_days_from_compas_0,juv_fel_count_0,Greater than 45,days_b_screening_arrest_0,priors_count_1,white,juv_other_count_0
Female,1,M,juv_misd_count_0,c_days_from_compas_29+,juv_fel_count_0,25 - 45,days_b_screening_arrest_1+,priors_count_0,white,juv_other_count_0
Male,1,F,juv_misd_count_0,c_days_from_compas_1,juv_fel_count_0,25 - 45,days_b_screening_arrest_-1,priors_count_1,white,juv_other_count_0
Male,0,F,juv_misd_count_0,c_days_from_compas_1,juv_fel_count_0,25 - 45,days_b_screening_arrest_-1,priors_count_1,non_white,juv_other_count_0
Male,1,F,juv_misd_count_0,c_days_from_compas_1,juv_fel_count_0,Less than 25,days_b_screening_arrest_-1,priors_count_7-9,white,juv_other_count_0
Male,1,F,juv_misd_count_0,c_days_from_compas_1,juv_fel_count_0,Greater than 45,days_b_screening_arrest_-1,priors_count_2-3,non_white,juv_other_count_0
Male,1,F,juv_misd_count_0,c_days_from_compas_1,juv_fel_count_0,Greater than 45,days_b_screening_arrest_0,priors_count_1,white,juv_other_count_0
Male,0,F,juv_misd_count_1,c_days_from_compas_1,juv_fel_count_0,Less than 25,days_b_screening_arrest_-1,priors_count_0,white,juv_other_count_0
Female,0,F,juv_misd_count_0,c_days_from_compas_1,juv_fel_count_0,Less than 25,days_b_screening_arrest_-1,priors_count_0,white,juv_other_count_0
Male,0,F,juv_misd_count_0,c_days_from_compas_1,juv_fel_count_0,Greater than 45,days_b_screening_arrest_0,priors_count_7-9,white,juv_other_count_0
Female,0,F,juv_misd_count_1,c_days_from_compas_15-21,juv_fel_count_0,25 - 45,days_b_screening_arrest_lt_-3,priors_count_1,non_white,juv_other_count_0
Male,1,F,juv_misd_count_0,c_days_from_compas_0,juv_fel_count_0,25 - 45,days_b_screening_arrest_0,priors_count_4-6,white,juv_other_count_0
Female,1,F,cjuv_misd_count_2+,missing,juv_fel_count_1+,Greater than 45,days_b_screening_arrest_1+,priors_count_10-15,white,juv_other_count_1
Female,0,F,cjuv_misd_count_2+,c_days_from_compas_2-7,juv_fel_count_0,25 - 45,days_b_screening_arrest_-1,priors_count_0,white,juv_other_count_0
Male,1,M,juv_misd_count_1,c_days_from_compas_2-7,juv_fel_count_0,25 - 45,days_b_screening_arrest_-2,priors_count_10-15,non_white,juv_other_count_0
Female,0,F,cjuv_misd_count_2+,c_days_from_compas_1,juv_fel_count_0,Less than 25,days_b_screening_arrest_-1,priors_count_1,white,juv_other_count_0
Male,0,M,juv_misd_count_0,c_days_from_compas_1,juv_fel_count_0,Greater than 45,days_b_screening_arrest_-1,priors_count_0,white,juv_other_count_0
Male,0,F,juv_misd_count_0,c_days_from_compas_22-28,juv_fel_count_0,Greater than 45,days_b_screening_arrest_lt_-3,priors_count_2-3,non_white,juv_other_count_0
Female,0,F,juv_misd_count_0,c_days_from_compas_1,juv_fel_count_0,25 - 45,days_b_screening_arrest_-1,priors_count_0,non_white,juv_other_count_0
Male,1,F,juv_misd_count_0,c_days_from_compas_1,juv_fel_count_0,25 - 45,days_b_screening_arrest_-1,priors_count_0,white,juv_other_count_0
Male,1,F,juv_misd_count_0,c_days_from_compas_1,juv_fel_count_0,25 - 45,days_b_screening_arrest_-1,priors_count_15+,white,juv_other_count_0
Female,0,M,juv_misd_count_1,c_days_from_compas_2-7,juv_fel_count_0,Greater than 45,days_b_screening_arrest_lt_-3,priors_count_2-3,white,juv_other_count_0
Male,1,F,juv_misd_count_1,c_days_from_compas_22-28,juv_fel_count_0,25 - 45,days_b_screening_arrest_-2,priors_count_2-3,white,juv_other_count_0
Male,0,F,juv_misd_count_0,c_days_from_compas_1,juv_fel_count_0,Greater than 45,days_b_screening_arrest_-1,priors_count_1,non_white,juv_other_count_0
Male,0,M,juv_misd_count_1,c_days_from_compas_0,juv_fel_count_0,25 - 45,days_b_screening_arrest_0,priors_count_0,white,juv_other_count_0
Male,1,F,cjuv_misd_count_2+,c_days_from_compas_1,juv_fel_count_0,25 - 45,days_b_screening_arrest_-1,priors_count_0,white,juv_other_count_0
Male,0,M,juv_misd_count_0,c_days_from_compas_22-28,juv_fel_count_0,Greater than 45,days_b_screening_arrest_lt_-3,priors_count_2-3,white,juv_other_count_0
Male,1,M,juv_misd_count_0,c_days_from_compas_1,juv_fel_count_0,Less than 25,days_b_screening_arrest_-1,priors_count_4-6,white,juv_other_count_0
Male,0,F,juv_misd_count_0,c_days_from_compas_22-28,juv_fel_count_0,25 - 45,days_b_screening_arrest_lt_-3,priors_count_10-15,non_white,juv_other_count_2+
Male,0,F,juv_misd_count_0,c_days_from_compas_1,juv_fel_count_0,Less than 25,days_b_screening_arrest_-1,priors_count_0,non_white,juv_other_count_1
Male,0,F,juv_misd_count_0,c_days_from_compas_1,juv_fel_count_0,25 - 45,days_b_screening_arrest_-1,priors_count_2-3,non_white,juv_other_count_0
Male,1,F,juv_misd_count_0,c_days_from_compas_0,juv_fel_count_0,25 - 45,days_b_screening_arrest_0,priors_count_4-6,white,juv_other_count_0
Male,0,F,juv_misd_count_0,c_days_from_compas_1,juv_fel_count_0,Less than 25,days_b_screening_arrest_-1,priors_count_1,non_white,juv_other_count_1
Male,0,F,juv_misd_count_0,c_days_from_compas_1,juv_fel_count_0,25 - 45,days_b_screening_arrest_-1,priors_count_1,non_white,juv_other_count_0
Male,0,M,juv_misd_count_0,c_days_from_compas_1,juv_fel_count_0,25 - 45,days_b_screening_arrest_-1,priors_count_7-9,white,juv_other_count_0
Male,1,M,cjuv_misd_count_2+,c_days_from_compas_2-7,juv_fel_count_0,25 - 45,days_b_screening_arrest_-1,priors_count_10-15,non_white,juv_other_count_0
Female,1,F,juv_misd_count_0,c_days_from_compas_29+,juv_fel_count_0,25 - 45,days_b_screening_arrest_1+,priors_count_1,white,juv_other_count_0
Male,0,F,juv_misd_count_0,c_days_from_compas_1,juv_fel_count_0,25 - 45,days_b_screening_arrest_-1,priors_count_1,non_white,juv_other_count_0
Female,0,F,juv_misd_count_0,c_days_from_compas_29+,juv_fel_count_0,25 - 45,days_b_screening_arrest_1+,priors_count_0,white,juv_other_count_0
Male,1,M,juv_misd_count_0,c_days_from_compas_0,juv_fel_count_1+,Less than 25,days_b_screening_arrest_0,priors_count_0,non_white,juv_other_count_1
Male,0,F,juv_misd_count_0,c_days_from_compas_1,juv_fel_count_0,Greater than 45,days_b_screening_arrest_-1,priors_count_1,non_white,juv_other_count_0
Male,1,M,juv_misd_count_0,missing,juv_fel_count_0,25 - 45,days_b_screening_arrest_1+,priors_count_15+,white,juv_other_count_1
Male,1,F,juv_misd_count_0,c_days_from_compas_1,juv_fel_count_0,25 - 45,days_b_screening_arrest_-1,priors_count_4-6,non_white,juv_other_count_0
Male,0,M,juv_misd_count_0,c_days_from_compas_2-7,juv_fel_count_0,Less than 25,days_b_screening_arrest_lt_-3,priors_count_4-6,non_white,juv_other_count_0
Female,1,M,cjuv_misd_count_2+,c_days_from_compas_1,juv_fel_count_1+,25 - 45,days_b_screening_arrest_-1,priors_count_15+,white,juv_other_count_2+
Female,1,M,cjuv_misd_count_2+,c_days_from_compas_1,juv_fel_count_0,Greater than 45,days_b_screening_arrest_0,priors_count_0,non_white,juv_other_count_0
Male,0,M,juv_misd_count_0,c_days_from_compas_1,juv_fel_count_0,25 - 45,days_b_screening_arrest_-1,priors_count_0,non_white,juv_other_count_2+
Male,0,F,juv_misd_count_0,c_days_from_compas_1,juv_fel_count_0,Greater than 45,days_b_screening_arrest_-1,priors_count_0,non_white,juv_other_count_0
Male,1,F,juv_misd_count_1,c_days_from_compas_1,juv_fel_count_0,25 - 45,days_b_screening_arrest_-1,priors_count_0,white,juv_other_count_0
Male,1,F,juv_misd_count_0,c_days_from_compas_1,juv_fel_count_0,Less than 25,days_b_screening_arrest_-1,priors_count_7-9,non_white,juv_other_count_1
