male,race,lsat_bin,admit,ugpa_bin,fam_inc
0.0,Non-White,lsat_35_39,0,ugpa_3.5_3.75,4.0
1.0,Non-White,lsat_35_39,0,ugpa_3.0_3.25,3.0
0.0,Non-White,lsat_31_35,0,ugpa_3.75_4.0,3.0
1.0,Non-White,lsat_31_35,0,ugpa_2.25_2.5,3.0
0.0,Non-White,lsat_39_43,0,ugpa_2.25_2.5,2.0
1.0,Non-White,lsat_31_35,0,ugpa_3.0_3.25,4.0
0.0,Non-White,lsat_35_39,0,ugpa_3.75_4.0,5.0
0.0,Non-White,lsat_35_39,0,ugpa_2.75_3.0,4.0
0.0,Non-White,lsat_39_43,0,ugpa_2.75_3.0,2.0
1.0,Non-White,lsat_43_47,1,ugpa_2.75_3.0,1.0
0.0,Non-White,lsat_39_43,0,ugpa_2.75_3.0,3.0
1.0,Non-White,lsat_43_47,1,ugpa_2.25_2.5,3.0
0.0,Non-White,lsat_31_35,0,ugpa_3.25_3.5,4.0
0.0,Non-White,lsat_31_35,0,ugpa_3.75_4.0,4.0
0.0,Non-White,lsat_31_35,0,ugpa_3.75_4.0,1.0
1.0,Non-White,lsat_27_31,0,ugpa_3.0_3.25,3.0
0.0,Non-White,lsat_31_35,0,ugpa_3.25_3.5,4.0
1.0,Non-White,lsat_43_47,1,ugpa_3.0_3.25,3.0
1.0,Non-White,lsat_39_43,0,ugpa_3.75_4.0,2.0
0.0,Non-White,lsat_35_39,0,ugpa_3.75_4.0,3.0
1.0,Non-White,lsat_39_43,0,ugpa_3.25_3.5,3.0
1.0,Non-White,lsat_31_35,0,ugpa_3.5_3.75,3.0
1.0,Non-White,lsat_35_39,0,ugpa_3.25_3.5,4.0
1.0,Non-White,lsat_39_43,0,ugpa_3.5_3.75,2.0
0.0,Non-White,lsat_27_31,0,ugpa_2.5_2.75,4.0
1.0,Non-White,lsat_35_39,0,ugpa_2.75_3.0,5.0
0.0,Non-White,lsat_39_43,0,ugpa_3.25_3.5,3.0
0.0,Non-White,lsat_35_39,0,ugpa_2.5_2.75,4.0
1.0,Non-White,lsat_31_35,0,ugpa_3.5_3.75,4.0
1.0,Non-White,lsat_43_47,1,ugpa_3.5_3.75,3.0
1.0,Non-White,lsat_35_39,0,ugpa_3.5_3.75,3.0
0.0,Non-White,lsat_27_31,0,ugpa_2.75_3.0,3.0
0.0,Non-White,lsat_31_35,0,ugpa_3.25_3.5,3.0
1.0,Non-White,lsat_35_39,0,ugpa_2.75_3.0,2.0
1.0,Non-White,lsat_31_35,0,ugpa_3.0_3.25,3.0
1.0,Non-White,lsat_39_43,0,ugpa_3.5_3.75,2.0
0.0,Non-White,lsat_23_27,0,ugpa_1.5_1.75,1.0
1.0,Non-White,lsat_35_39,0,ugpa_2.75_3.0,3.0
1.0,Non-White,lsat_31_35,0,ugpa_3.25_3.5,4.0
0.0,Non-White,lsat_31_35,0,ugpa_2.75_3.0,4.0
0.0,Non-White,lsat_39_43,0,ugpa_3.0_3.25,3.0
0.0,Non-White,lsat_35_39,0,ugpa_3.25_3.5,5.0
1.0,Non-White,lsat_31_35,0,ugpa_2.75_3.0,2.0
0.0,Non-White,lsat_39_43,0,ugpa_2.75_3.0,3.0
1.0,Non-White,lsat_39_43,0,ugpa_3.5_3.75,3.0
0.0,Non-White,lsat_39_43,0,ugpa_2.25_2.5,4.0
0.0,Non-White,lsat_35_39,0,ugpa_3.5_3.75,2.0
0.0,Non-White,lsat_39_43,0,ugpa_3.5_3.75,4.0
0.0,Non-White,lsat_39_43,0,ugpa_2.5_2.75,4.0
0.0,Non-White,lsat_43_47,1,ugpa_3.75_4.0,3.0
1.0,Non-White,lsat_27_31,0,ugpa_2.75_3.0,3.0
0.0,Non-White,lsat_35_39,0,ugpa_3.25_3.5,2.0
1.0,Non-White,lsat_31_35,0,ugpa_2.25_2.5,4.0
1.0,Non-White,lsat_35_39,0,ugpa_3.25_3.5,3.0
0.0,Non-White,lsat_27_31,0,ugpa_3.25_3.5,3.0
0.0,Non-White,lsat_43_47,0,ugpa_3.25_3.5,2.0
1.0,Non-White,lsat_35_39,0,ugpa_3.5_3.75,3.0
0.0,Non-White,lsat_31_35,0,ugpa_3.25_3.5,3.0
0.0,Non-White,lsat_35_39,0,ugpa_3.5_3.75,4.0
1.0,Non-White,lsat_39_43,0,ugpa_3.0_3.25,3.0
1.0,Non-White,lsat_27_31,0,ugpa_2.25_2.5,2.0
1.0,Non-White,lsat_27_31,0,ugpa_3.25_3.5,4.0
1.0,Non-White,lsat_39_43,0,ugpa_3.0_3.25,4.0
0.0,Non-White,lsat_43_47,1,ugpa_3.25_3.5,3.0
1.0,Non-White,lsat_31_35,0,ugpa_2.75_3.0,4.0
0.0,Non-White,lsat_19_23,0,ugpa_2.75_3.0,3.0
1.0,Non-White,lsat_23_27,0,ugpa_2.25_2.5,4.0
0.0,Non-White,lsat_23_27,0,ugpa_3.25_3.5,5.0
1.0,Non-White,lsat_39_43,0,ugpa_2.75_3.0,5.0
1.0,Non-White,lsat_39_43,0,ugpa_3.25_3.5,4.0
0.0,Non-White,lsat_31_35,0,ugpa_2.75_3.0,3.0
0.0,Non-White,lsat_39_43,0,ugpa_3.75_4.0,4.0
1.0,Non-White,lsat_39_43,0,ugpa_3.5_3.75,4.0
1.0,Non-White,lsat_39_43,0,ugpa_3.75_4.0,3.0
0.0,Non-White,lsat_27_31,0,ugpa_3.5_3.75,4.0
1.0,Non-White,lsat_31_35,0,ugpa_3.25_3.5,4.0
1.0,Non-White,lsat_31_35,0,ugpa_3.5_3.75,1.0
0.0,Non-White,lsat_31_35,0,ugpa_3.5_3.75,5.0
1.0,Non-White,lsat_31_35,0,ugpa_3.0_3.25,4.0
0.0,Non-White,lsat_35_39,0,ugpa_2.75_3.0,4.0
1.0,Non-White,lsat_35_39,0,ugpa_3.25_3.5,3.0
1.0,Non-White,lsat_27_31,0,ugpa_1.5_1.75,3.0
1.0,Non-White,lsat_35_39,0,ugpa_3.75_4.0,3.0
0.0,Non-White,lsat_35_39,0,ugpa_3.25_3.5,4.0
0.0,Non-White,lsat_31_35,0,ugpa_2.25_2.5,1.0
0.0,Non-White,lsat_43_47,1,ugpa_3.75_4.0,4.0
0.0,Non-White,lsat_31_35,0,ugpa_3.0_3.25,4.0
0.0,Non-White,lsat_31_35,0,ugpa_3.0_3.25,4.0
0.0,Non-White,lsat_31_35,0,ugpa_3.5_3.75,4.0
1.0,Non-White,lsat_39_43,0,ugpa_3.5_3.75,4.0
1.0,Non-White,lsat_35_39,0,ugpa_3.25_3.5,4.0
0.0,Non-White,lsat_35_39,0,ugpa_3.25_3.5,3.0
0.0,Non-White,lsat_35_39,0,ugpa_3.5_3.75,3.0
0.0,Non-White,lsat_35_39,0,ugpa_3.0_3.25,4.0
0.0,Non-White,lsat_35_39,0,ugpa_3.25_3.5,2.0
0.0,Non-White,lsat_35_39,0,ugpa_3.5_3.75,3.0
0.0,Non-White,lsat_35_39,0,ugpa_3.25_3.5,3.0
0.0,Non-White,lsat_43_47,1,ugpa_2.75_3.0,3.0
1.0,Non-White,lsat_39_43,0,ugpa_3.25_3.5,3.0
0.0,Non-White,lsat_43_47,1,ugpa_3.5_3.75,5.0
0.0,Non-White,lsat_39_43,0,ugpa_3.25_3.5,4.0
0.0,Non-White,lsat_39_43,0,ugpa_3.0_3.25,4.0
1.0,Non-White,lsat_35_39,0,ugpa_2.75_3.0,4.0
1.0,Non-White,lsat_35_39,0,ugpa_3.0_3.25,4.0
1.0,Non-White,lsat_35_39,0,ugpa_3.75_4.0,4.0
1.0,Non-White,lsat_39_43,0,ugpa_2.75_3.0,4.0
0.0,Non-White,lsat_27_31,0,ugpa_3.25_3.5,3.0
0.0,Non-White,lsat_31_35,0,ugpa_2.5_2.75,3.0
0.0,Non-White,lsat_31_35,0,ugpa_2.25_2.5,4.0
0.0,Non-White,lsat_27_31,0,ugpa_3.0_3.25,3.0
1.0,Non-White,lsat_31_35,0,ugpa_2.75_3.0,4.0
1.0,Non-White,lsat_39_43,0,ugpa_3.5_3.75,4.0
1.0,Non-White,lsat_27_31,0,ugpa_3.5_3.75,4.0
0.0,Non-White,lsat_35_39,0,ugpa_3.5_3.75,3.0
0.0,Non-White,lsat_35_39,0,ugpa_2.75_3.0,4.0
1.0,Non-White,lsat_27_31,0,ugpa_3.25_3.5,3.0
0.0,Non-White,lsat_27_31,0,ugpa_2.75_3.0,1.0
0.0,Non-White,lsat_31_35,0,ugpa_2.75_3.0,1.0
0.0,Non-White,lsat_35_39,0,ugpa_3.25_3.5,2.0
1.0,Non-White,lsat_43_47,1,ugpa_2.75_3.0,5.0
0.0,Non-White,lsat_31_35,0,ugpa_3.0_3.25,4.0
1.0,Non-White,lsat_19_23,0,ugpa_3.0_3.25,3.0
0.0,Non-White,lsat_39_43,0,ugpa_3.75_4.0,2.0
0.0,Non-White,lsat_35_39,0,ugpa_2.75_3.0,2.0
0.0,Non-White,lsat_35_39,0,ugpa_2.75_3.0,2.0
0.0,Non-White,lsat_43_47,1,ugpa_3.5_3.75,4.0
1.0,Non-White,lsat_35_39,0,ugpa_3.25_3.5,4.0
1.0,Non-White,lsat_43_47,1,ugpa_3.0_3.25,3.0
0.0,Non-White,lsat_35_39,0,ugpa_2.75_3.0,4.0
1.0,Non-White,lsat_39_43,0,ugpa_3.75_4.0,3.0
0.0,Non-White,lsat_43_47,1,ugpa_2.25_2.5,5.0
1.0,Non-White,lsat_31_35,1,ugpa_2.75_3.0,4.0
1.0,Non-White,lsat_31_35,0,ugpa_3.0_3.25,4.0
0.0,Non-White,lsat_35_39,0,ugpa_3.5_3.75,3.0
0.0,Non-White,lsat_43_47,1,ugpa_3.25_3.5,4.0
1.0,Non-White,lsat_11_15,1,ugpa_2.5_2.75,2.0
0.0,Non-White,lsat_35_39,0,ugpa_3.75_4.0,5.0
1.0,Non-White,lsat_27_31,0,ugpa_2.75_3.0,4.0
0.0,Non-White,lsat_35_39,0,ugpa_3.25_3.5,3.0
0.0,Non-White,lsat_35_39,0,ugpa_2.25_2.5,1.0
0.0,Non-White,lsat_39_43,1,ugpa_2.75_3.0,4.0
0.0,Non-White,lsat_39_43,0,ugpa_3.75_4.0,3.0
1.0,Non-White,lsat_35_39,0,ugpa_3.75_4.0,4.0
0.0,Non-White,lsat_31_35,0,ugpa_3.25_3.5,2.0
0.0,Non-White,lsat_19_23,1,ugpa_3.75_4.0,4.0
1.0,Non-White,lsat_27_31,0,ugpa_2.5_2.75,3.0
1.0,Non-White,lsat_27_31,0,ugpa_3.25_3.5,5.0
1.0,Non-White,lsat_19_23,0,ugpa_2.5_2.75,5.0
1.0,Non-White,lsat_43_47,1,ugpa_2.75_3.0,4.0
0.0,Non-White,lsat_23_27,0,ugpa_2.75_3.0,3.0
1.0,Non-White,lsat_43_47,1,ugpa_3.75_4.0,4.0
0.0,Non-White,lsat_35_39,0,ugpa_3.0_3.25,2.0
1.0,Non-White,lsat_35_39,0,ugpa_3.25_3.5,2.0
1.0,Non-White,lsat_31_35,0,ugpa_2.5_2.75,2.0
0.0,Non-White,lsat_31_35,0,ugpa_2.75_3.0,3.0
0.0,Non-White,lsat_35_39,0,ugpa_3.5_3.75,3.0
1.0,Non-White,lsat_27_31,0,ugpa_3.25_3.5,3.0
0.0,Non-White,lsat_35_39,0,ugpa_2.75_3.0,3.0
1.0,Non-White,lsat_31_35,0,ugpa_3.25_3.5,4.0
1.0,Non-White,lsat_43_47,1,ugpa_2.75_3.0,2.0
1.0,Non-White,lsat_31_35,0,ugpa_3.5_3.75,3.0
0.0,Non-White,lsat_43_47,1,ugpa_3.75_4.0,4.0
1.0,Non-White,lsat_35_39,0,ugpa_2.5_2.75,3.0
0.0,Non-White,lsat_35_39,0,ugpa_3.0_3.25,4.0
0.0,Non-White,lsat_35_39,0,ugpa_3.0_3.25,4.0
1.0,Non-White,lsat_43_47,1,ugpa_3.5_3.75,4.0
0.0,Non-White,lsat_35_39,0,ugpa_3.5_3.75,5.0
1.0,Non-White,lsat_35_39,0,ugpa_2.5_2.75,2.0
1.0,Non-White,lsat_35_39,0,ugpa_3.0_3.25,4.0
0.0,Non-White,lsat_19_23,0,ugpa_3.25_3.5,2.0
1.0,Non-White,lsat_27_31,0,ugpa_2.25_2.5,3.0
1.0,Non-White,lsat_35_39,0,ugpa_2.75_3.0,4.0
0.0,Non-White,lsat_35_39,0,ugpa_2.5_2.75,4.0
0.0,Non-White,lsat_31_35,0,ugpa_2.5_2.75,2.0
0.0,Non-White,lsat_39_43,0,ugpa_2.75_3.0,3.0
1.0,Non-White,lsat_31_35,0,ugpa_2.5_2.75,2.0
0.0,Non-White,lsat_31_35,0,ugpa_3.5_3.75,4.0
1.0,Non-White,lsat_43_47,1,ugpa_3.0_3.25,3.0
1.0,Non-White,lsat_27_31,0,ugpa_3.75_4.0,3.0
1.0,Non-White,lsat_31_35,0,ugpa_2.75_3.0,3.0
0.0,Non-White,lsat_43_47,1,ugpa_2.0_2.25,1.0
1.0,Non-White,lsat_35_39,0,ugpa_2.5_2.75,4.0
0.0,Non-White,lsat_23_27,0,ugpa_2.75_3.0,3.0
0.0,Non-White,lsat_35_39,0,ugpa_2.75_3.0,4.0
0.0,Non-White,lsat_39_43,0,ugpa_3.25_3.5,4.0
0.0,Non-White,lsat_39_43,0,ugpa_3.5_3.75,2.0
1.0,Non-White,lsat_35_39,0,ugpa_2.75_3.0,2.0
1.0,Non-White,lsat_27_31,0,ugpa_3.0_3.25,2.0
1.0,Non-White,lsat_19_23,0,ugpa_3.0_3.25,5.0
0.0,Non-White,lsat_39_43,0,ugpa_2.75_3.0,4.0
1.0,Non-White,lsat_39_43,0,ugpa_2.75_3.0,3.0
0.0,Non-White,lsat_35_39,0,ugpa_2.75_3.0,3.0
1.0,Non-White,lsat_39_43,0,ugpa_3.25_3.5,3.0
0.0,Non-White,lsat_31_35,0,ugpa_2.75_3.0,4.0
0.0,Non-White,lsat_31_35,0,ugpa_3.0_3.25,3.0
0.0,Non-White,lsat_15_19,0,ugpa_2.5_2.75,5.0
1.0,Non-White,lsat_43_47,1,ugpa_3.25_3.5,2.0
0.0,Non-White,lsat_39_43,0,ugpa_3.25_3.5,4.0
1.0,Non-White,lsat_31_35,0,ugpa_3.25_3.5,3.0
0.0,Non-White,lsat_39_43,0,ugpa_2.5_2.75,4.0
1.0,Non-White,lsat_27_31,0,ugpa_3.5_3.75,5.0
0.0,Non-White,lsat_39_43,0,ugpa_2.75_3.0,4.0
0.0,Non-White,lsat_39_43,0,ugpa_3.5_3.75,3.0
0.0,Non-White,lsat_23_27,0,ugpa_3.5_3.75,4.0
1.0,Non-White,lsat_43_47,1,ugpa_3.5_3.75,4.0
1.0,Non-White,lsat_39_43,0,ugpa_3.5_3.75,1.0
0.0,Non-White,lsat_35_39,0,ugpa_3.25_3.5,5.0
0.0,Non-White,lsat_31_35,0,ugpa_3.25_3.5,3.0
0.0,Non-White,lsat_35_39,0,ugpa_3.25_3.5,4.0
1.0,Non-White,lsat_35_39,1,ugpa_3.5_3.75,4.0
0.0,Non-White,lsat_35_39,0,ugpa_3.0_3.25,5.0
0.0,Non-White,lsat_27_31,0,ugpa_2.75_3.0,4.0
1.0,Non-White,lsat_31_35,0,ugpa_3.75_4.0,3.0
0.0,Non-White,lsat_35_39,0,ugpa_3.25_3.5,4.0
0.0,Non-White,lsat_19_23,0,ugpa_1.75_2.0,5.0
0.0,Non-White,lsat_35_39,0,ugpa_3.25_3.5,4.0
1.0,Non-White,lsat_39_43,1,ugpa_3.25_3.5,4.0
0.0,Non-White,lsat_27_31,0,ugpa_2.75_3.0,3.0
1.0,Non-White,lsat_35_39,0,ugpa_3.0_3.25,4.0
1.0,Non-White,lsat_39_43,0,ugpa_3.25_3.5,4.0
1.0,Non-White,lsat_27_31,0,ugpa_2.75_3.0,2.0
1.0,Non-White,lsat_43_47,1,ugpa_3.25_3.5,4.0
1.0,Non-White,lsat_23_27,1,ugpa_2.75_3.0,3.0
1.0,Non-White,lsat_35_39,0,ugpa_2.75_3.0,2.0
1.0,Non-White,lsat_31_35,0,ugpa_2.5_2.75,2.0
1.0,Non-White,lsat_35_39,0,ugpa_3.25_3.5,5.0
1.0,Non-White,lsat_35_39,0,ugpa_3.0_3.25,4.0
1.0,Non-White,lsat_27_31,0,ugpa_3.25_3.5,4.0
1.0,Non-White,lsat_35_39,0,ugpa_2.75_3.0,2.0
1.0,Non-White,lsat_35_39,0,ugpa_3.5_3.75,4.0
1.0,Non-White,lsat_39_43,0,ugpa_2.75_3.0,3.0
0.0,Non-White,lsat_39_43,0,ugpa_3.5_3.75,3.0
0.0,Non-White,lsat_35_39,0,ugpa_2.75_3.0,4.0
0.0,Non-White,lsat_39_43,0,ugpa_3.25_3.5,3.0
0.0,Non-White,lsat_23_27,1,ugpa_3.0_3.25,4.0
1.0,Non-White,lsat_39_43,0,ugpa_3.25_3.5,5.0
1.0,Non-White,lsat_35_39,0,ugpa_3.25_3.5,4.0
1.0,Non-White,lsat_39_43,0,ugpa_2.75_3.0,2.0
1.0,Non-White,lsat_35_39,0,ugpa_3.25_3.5,4.0
0.0,Non-White,lsat_39_43,0,ugpa_3.0_3.25,4.0
0.0,Non-White,lsat_39_43,0,ugpa_3.0_3.25,4.0
1.0,Non-White,lsat_31_35,0,ugpa_3.75_4.0,2.0
1.0,Non-White,lsat_39_43,0,ugpa_3.25_3.5,3.0
1.0,Non-White,lsat_43_47,1,ugpa_2.0_2.25,4.0
0.0,Non-White,lsat_39_43,0,ugpa_3.25_3.5,3.0
0.0,Non-White,lsat_31_35,0,ugpa_3.5_3.75,3.0
0.0,Non-White,lsat_31_35,0,ugpa_3.25_3.5,4.0
0.0,Non-White,lsat_39_43,0,ugpa_3.25_3.5,4.0
0.0,Non-White,lsat_35_39,0,ugpa_2.75_3.0,4.0
0.0,Non-White,lsat_31_35,0,ugpa_2.75_3.0,4.0
0.0,Non-White,lsat_39_43,0,ugpa_3.25_3.5,4.0
0.0,Non-White,lsat_19_23,0,ugpa_2.25_2.5,5.0
0.0,Non-White,lsat_31_35,0,ugpa_2.5_2.75,4.0
1.0,Non-White,lsat_27_31,0,ugpa_2.5_2.75,4.0
1.0,Non-White,lsat_27_31,0,ugpa_3.25_3.5,3.0
0.0,Non-White,lsat_35_39,0,ugpa_3.25_3.5,4.0
1.0,Non-White,lsat_27_31,0,ugpa_3.25_3.5,4.0
0.0,Non-White,lsat_31_35,0,ugpa_3.0_3.25,3.0
1.0,Non-White,lsat_27_31,0,ugpa_2.5_2.75,3.0
0.0,Non-White,lsat_39_43,0,ugpa_2.75_3.0,2.0
1.0,Non-White,lsat_35_39,0,ugpa_2.5_2.75,3.0
1.0,Non-White,lsat_35_39,0,ugpa_3.0_3.25,4.0
1.0,Non-White,lsat_31_35,0,ugpa_3.0_3.25,4.0
1.0,Non-White,lsat_35_39,0,ugpa_3.5_3.75,4.0
1.0,Non-White,lsat_27_31,0,ugpa_3.25_3.5,4.0
1.0,Non-White,lsat_31_35,0,ugpa_3.0_3.25,4.0
0.0,Non-White,lsat_35_39,0,ugpa_2.75_3.0,3.0
1.0,Non-White,lsat_35_39,0,ugpa_3.5_3.75,4.0
0.0,Non-White,lsat_39_43,0,ugpa_2.5_2.75,4.0
0.0,Non-White,lsat_27_31,0,ugpa_3.0_3.25,3.0
0.0,Non-White,lsat_35_39,0,ugpa_2.25_2.5,5.0
1.0,Non-White,lsat_23_27,0,ugpa_2.75_3.0,4.0
0.0,Non-White,lsat_39_43,0,ugpa_3.0_3.25,2.0
1.0,Non-White,lsat_39_43,0,ugpa_3.75_4.0,3.0
0.0,Non-White,lsat_43_47,0,ugpa_2.75_3.0,4.0
0.0,Non-White,lsat_27_31,0,ugpa_3.25_3.5,3.0
1.0,Non-White,lsat_31_35,0,ugpa_2.75_3.0,3.0
0.0,Non-White,lsat_35_39,0,ugpa_2.5_2.75,4.0
0.0,Non-White,lsat_23_27,0,ugpa_3.0_3.25,4.0
1.0,Non-White,lsat_27_31,0,ugpa_2.25_2.5,3.0
1.0,Non-White,lsat_35_39,0,ugpa_2.75_3.0,4.0
1.0,Non-White,lsat_35_39,0,ugpa_3.25_3.5,3.0
0.0,Non-White,lsat_35_39,0,ugpa_2.75_3.0,3.0
0.0,Non-White,lsat_31_35,0,ugpa_3.0_3.25,3.0
1.0,Non-White,lsat_43_47,0,ugpa_3.75_4.0,4.0
0.0,Non-White,lsat_31_35,0,ugpa_2.75_3.0,2.0
1.0,Non-White,lsat_39_43,0,ugpa_3.25_3.5,3.0
0.0,Non-White,lsat_35_39,0,ugpa_3.5_3.75,3.0
0.0,Non-White,lsat_23_27,0,ugpa_3.75_4.0,5.0
1.0,Non-White,lsat_31_35,0,ugpa_3.0_3.25,3.0
1.0,Non-White,lsat_39_43,0,ugpa_2.75_3.0,5.0
0.0,Non-White,lsat_43_47,0,ugpa_2.5_2.75,3.0
1.0,Non-White,lsat_43_47,1,ugpa_3.5_3.75,4.0
0.0,Non-White,lsat_35_39,0,ugpa_3.25_3.5,5.0
0.0,Non-White,lsat_35_39,0,ugpa_2.75_3.0,4.0
0.0,Non-White,lsat_43_47,1,ugpa_3.25_3.5,4.0
1.0,Non-White,lsat_43_47,1,ugpa_3.75_4.0,5.0
1.0,Non-White,lsat_39_43,0,ugpa_3.25_3.5,4.0
0.0,Non-White,lsat_39_43,0,ugpa_3.75_4.0,3.0
1.0,Non-White,lsat_31_35,0,ugpa_2.75_3.0,4.0
0.0,Non-White,lsat_39_43,0,ugpa_2.75_3.0,3.0
1.0,Non-White,lsat_35_39,0,ugpa_2.5_2.75,3.0
1.0,Non-White,lsat_43_47,1,ugpa_3.75_4.0,3.0
0.0,Non-White,lsat_27_31,0,ugpa_3.75_4.0,4.0
0.0,Non-White,lsat_31_35,0,ugpa_3.0_3.25,4.0
0.0,Non-White,lsat_35_39,0,ugpa_3.75_4.0,3.0
0.0,Non-White,lsat_31_35,0,ugpa_3.5_3.75,5.0
1.0,Non-White,lsat_35_39,0,ugpa_2.5_2.75,3.0
0.0,Non-White,lsat_39_43,0,ugpa_3.0_3.25,3.0
1.0,Non-White,lsat_35_39,0,ugpa_3.25_3.5,3.0
0.0,Non-White,lsat_35_39,0,ugpa_2.75_3.0,4.0
1.0,Non-White,lsat_35_39,0,ugpa_2.75_3.0,4.0
0.0,Non-White,lsat_27_31,0,ugpa_2.75_3.0,2.0
0.0,Non-White,lsat_43_47,1,ugpa_2.75_3.0,3.0
1.0,Non-White,lsat_23_27,0,ugpa_3.0_3.25,4.0
0.0,Non-White,lsat_31_35,0,ugpa_3.25_3.5,4.0
0.0,Non-White,lsat_27_31,0,ugpa_3.0_3.25,3.0
1.0,Non-White,lsat_35_39,0,ugpa_2.75_3.0,3.0
0.0,Non-White,lsat_39_43,0,ugpa_3.25_3.5,4.0
1.0,Non-White,lsat_39_43,0,ugpa_2.75_3.0,4.0
0.0,Non-White,lsat_35_39,0,ugpa_3.0_3.25,3.0
1.0,Non-White,lsat_35_39,0,ugpa_3.75_4.0,1.0
1.0,Non-White,lsat_31_35,0,ugpa_2.75_3.0,4.0
1.0,Non-White,lsat_31_35,0,ugpa_3.0_3.25,3.0
1.0,Non-White,lsat_31_35,0,ugpa_3.75_4.0,3.0
0.0,Non-White,lsat_43_47,1,ugpa_3.25_3.5,3.0
0.0,Non-White,lsat_27_31,0,ugpa_3.25_3.5,4.0
1.0,Non-White,lsat_31_35,0,ugpa_2.5_2.75,3.0
0.0,Non-White,lsat_35_39,0,ugpa_3.25_3.5,3.0
0.0,Non-White,lsat_31_35,0,ugpa_3.0_3.25,2.0
1.0,Non-White,lsat_23_27,0,ugpa_3.5_3.75,4.0
1.0,Non-White,lsat_35_39,0,ugpa_3.25_3.5,5.0
1.0,Non-White,lsat_27_31,0,ugpa_3.25_3.5,5.0
1.0,Non-White,lsat_35_39,0,ugpa_3.25_3.5,3.0
0.0,Non-White,lsat_35_39,0,ugpa_3.0_3.25,3.0
0.0,Non-White,lsat_35_39,0,ugpa_2.75_3.0,4.0
1.0,Non-White,lsat_35_39,0,ugpa_2.75_3.0,5.0
0.0,Non-White,lsat_39_43,0,ugpa_3.25_3.5,3.0
0.0,Non-White,lsat_35_39,0,ugpa_2.5_2.75,3.0
1.0,Non-White,lsat_23_27,0,ugpa_3.0_3.25,4.0
1.0,Non-White,lsat_31_35,0,ugpa_3.25_3.5,4.0
0.0,Non-White,lsat_31_35,0,ugpa_3.25_3.5,5.0
0.0,Non-White,lsat_23_27,0,ugpa_2.75_3.0,3.0
0.0,Non-White,lsat_35_39,0,ugpa_3.0_3.25,1.0
1.0,Non-White,lsat_19_23,0,ugpa_2.75_3.0,2.0
1.0,Non-White,lsat_39_43,0,ugpa_2.25_2.5,3.0
0.0,Non-White,lsat_19_23,0,ugpa_3.5_3.75,3.0
0.0,Non-White,lsat_31_35,0,ugpa_2.25_2.5,4.0
0.0,Non-White,lsat_39_43,0,ugpa_2.25_2.5,4.0
1.0,Non-White,lsat_39_43,0,ugpa_3.0_3.25,3.0
0.0,Non-White,lsat_31_35,0,ugpa_3.0_3.25,3.0
1.0,Non-White,lsat_35_39,0,ugpa_2.5_2.75,3.0
0.0,Non-White,lsat_27_31,0,ugpa_2.0_2.25,4.0
0.0,Non-White,lsat_31_35,0,ugpa_2.75_3.0,4.0
1.0,Non-White,lsat_39_43,0,ugpa_3.25_3.5,1.0
0.0,Non-White,lsat_27_31,0,ugpa_3.75_4.0,3.0
1.0,Non-White,lsat_23_27,0,ugpa_2.75_3.0,5.0
1.0,Non-White,lsat_35_39,0,ugpa_3.25_3.5,2.0
1.0,Non-White,lsat_31_35,0,ugpa_3.25_3.5,2.0
1.0,Non-White,lsat_31_35,1,ugpa_3.5_3.75,4.0
0.0,Non-White,lsat_35_39,0,ugpa_3.25_3.5,4.0
1.0,Non-White,lsat_35_39,0,ugpa_2.25_2.5,4.0
1.0,Non-White,lsat_43_47,1,ugpa_3.75_4.0,3.0
1.0,Non-White,lsat_35_39,0,ugpa_2.75_3.0,3.0
1.0,Non-White,lsat_35_39,0,ugpa_3.5_3.75,3.0
0.0,Non-White,lsat_27_31,1,ugpa_2.75_3.0,3.0
1.0,Non-White,lsat_27_31,0,ugpa_3.0_3.25,3.0
0.0,Non-White,lsat_27_31,0,ugpa_3.25_3.5,1.0
0.0,Non-White,lsat_31_35,0,ugpa_3.25_3.5,4.0
1.0,Non-White,lsat_31_35,0,ugpa_3.25_3.5,4.0
0.0,Non-White,lsat_23_27,0,ugpa_2.5_2.75,3.0
0.0,Non-White,lsat_31_35,0,ugpa_3.0_3.25,4.0
0.0,Non-White,lsat_27_31,0,ugpa_3.25_3.5,4.0
1.0,Non-White,lsat_39_43,0,ugpa_3.25_3.5,4.0
1.0,Non-White,lsat_31_35,0,ugpa_3.5_3.75,3.0
0.0,Non-White,lsat_31_35,0,ugpa_2.5_2.75,4.0
1.0,Non-White,lsat_39_43,0,ugpa_2.75_3.0,4.0
1.0,Non-White,lsat_35_39,0,ugpa_3.25_3.5,3.0
1.0,Non-White,lsat_39_43,0,ugpa_3.75_4.0,3.0
0.0,Non-White,lsat_35_39,0,ugpa_3.0_3.25,5.0
0.0,Non-White,lsat_35_39,0,ugpa_3.0_3.25,2.0
0.0,Non-White,lsat_35_39,0,ugpa_3.75_4.0,4.0
1.0,Non-White,lsat_35_39,0,ugpa_2.75_3.0,4.0
1.0,Non-White,lsat_43_47,1,ugpa_3.5_3.75,3.0
0.0,Non-White,lsat_43_47,0,ugpa_2.75_3.0,4.0
0.0,Non-White,lsat_35_39,0,ugpa_3.25_3.5,5.0
1.0,Non-White,lsat_39_43,0,ugpa_3.25_3.5,5.0
1.0,Non-White,lsat_35_39,0,ugpa_3.25_3.5,4.0
